game_id,round,team_region,team_seed,team,opp_region,opp_seed,opponent,wab,barthag,adj_oe,adj_de,efg_pct,efgd_pct,tor,tord,orb_pct,drb_pct,ftr,ftrd,2p_pct,2pd_pct,3p_pct,3pd_pct,3pr,3prd,adj_tempo,win_prob_raw,win_prob
r3_r2_g02,Sweet 16,Region 2,6,Baylor,Region 2,7,Texas Tech,1.967066782293,-0.0077499092374491,-16.927613748246713,14.489180507561528,-10.099999999999994,8.899999999999999,-49.3,55.9,-33.60000000000001,38.2,-36.6,45.10000000000001,-9.700000000000005,8.5,-40.60000000000001,39.900000000000006,-29.2,29.6,1.5652548680057237,0.32312828302383423,0.3318198861802213
r3_r2_g02,Sweet 16,Region 2,11,Nebraska,Region 2,7,Texas Tech,-1.5140990058929844,0.0033198377776562,-5.005001221281219,8.356921288207133,-4.899999999999992,-1.3000000000000045,-53.2,52.00000000000001,-36.8,39.400000000000006,-41.1,41.5,-3.899999999999999,-3.199999999999996,-37.900000000000006,34.8,-32.2,25.7,1.5016042882919294,0.47992822527885437,0.6328941551338519
r3_r2_g02,Sweet 16,Region 2,3,Duke,Region 2,10,Villanova,5.085352840648369,0.0192786117887494,-7.536296685728132,17.915029978311708,-5.699999999999996,8.099999999999994,-54.6,57.2,-36.49999999999999,43.39999999999999,-41.7,60.6,-6.100000000000001,8.899999999999999,-36.6,37.99999999999999,-39.8,33.6,0.0168339331884084,0.748525857925415,0.8103185536092115
r3_r2_g02,Sweet 16,Region 2,14,Charleston,Region 2,10,Villanova,-6.247813864210986,-0.3258345549192775,-22.80857701430223,-1.804718335026536,-9.799999999999995,4.299999999999997,-57.2,54.1,-34.7,41.6,-45.5,63.0,-11.200000000000005,6.600000000000001,-38.0,33.7,-35.900000000000006,23.300000000000004,-0.517611168811726,0.15117481350898743,0.168027898954402
r3_r2_g02,Sweet 16,Region 2,6,Baylor,Region 2,10,Villanova,1.985659885833433,-0.0103794858141115,-15.947137525900786,12.205769662456277,-6.199999999999996,9.299999999999995,-52.2,59.4,-38.5,41.5,-38.6,58.900000000000006,-5.600000000000001,9.5,-38.2,39.6,-31.000000000000007,28.800000000000004,0.0563184394077893,0.37333521246910095,0.3999261702326206
r3_r2_g02,Sweet 16,Region 2,11,Nebraska,Region 2,10,Villanova,-1.4955059023525512,0.0006902612009938,-4.024524998935291,6.073510443101881,-0.9999999999999928,-0.9000000000000057,-56.1,55.50000000000001,-41.7,42.7,-43.1,55.3,0.2000000000000028,-2.199999999999996,-35.5,34.49999999999999,-34.00000000000001,24.9,-0.0073321403060049,0.3935185372829437,0.4390125613540945
r3_r3_g01,Sweet 16,Region 3,4,West Virginia,Region 3,1,Texas,-7.132122799929012,-0.0105630831997829,-18.52102472539872,-1.0940189960621751,-5.799999999999997,0.8999999999999986,-47.2,52.6,-35.5,32.00000000000001,-30.700000000000003,43.7,-6.700000000000003,1.8000000000000045,-35.89999999999999,33.2,-37.8,49.7,-0.6499989039382115,0.1742979735136032,0.21124590421095993
r3_r3_g01,Sweet 16,Region 3,13,Miami OH,Region 3,1,Texas,-17.34071957699947,-0.1566851713167256,-33.17376287014919,-8.93520060037973,-5.299999999999997,3.299999999999997,-46.2,55.4,-46.7,28.1,-38.2,40.5,-6.799999999999997,3.800000000000004,-35.3,35.7,-26.3,46.49999999999999,-2.396604162231128,0.1742979735136032,0.21124590421095993
r3_r3_g01,Sweet 16,Region 3,5,Kentucky,Region 3,1,Texas,-9.580106715209098,-0.0107509791365597,-14.79036494198823,-3.7416299829368422,-5.5,5.0,-50.400000000000006,63.99999999999999,-36.9,33.4,-39.0,43.8,-4.799999999999997,4.5,-37.39999999999999,38.1,-28.9,48.6,-3.5193671712533927,0.20358730852603912,0.22788232926625962
r3_r3_g01,Sweet 16,Region 3,12,James Madison,Region 3,1,Texas,-16.786221493130803,-0.0614518971302285,-25.554736067574893,-7.783367605951867,-6.899999999999999,4.399999999999999,-47.7,61.3,-35.8,33.2,-37.1,43.1,-6.100000000000001,6.0,-39.1,34.50000000000001,-37.8,49.6,-1.098983084918487,0.1742979735136032,0.18887459076756744
r3_r3_g01,Sweet 16,Region 3,4,West Virginia,Region 3,16,Missouri St.,16.803683100639628,0.3678924766392442,-1.5799321824326,33.387988152854746,-6.799999999999997,9.800000000000004,-56.2,44.400000000000006,-36.2,38.900000000000006,-35.400000000000006,34.50000000000001,-7.900000000000006,11.4,-36.3,37.3,-38.39999999999999,43.7,0.0326464274856164,0.721389651298523,0.7527606027310585
r3_r3_g01,Sweet 16,Region 3,13,Miami OH,Region 3,16,Missouri St.,6.595086323569169,0.2217703885223014,-16.232670327183072,25.54680654853719,-6.299999999999997,12.200000000000005,-55.2,47.2,-47.400000000000006,35.0,-42.900000000000006,31.300000000000004,-8.0,13.4,-35.7,39.8,-26.89999999999999,40.49999999999999,-1.7139588308073002,0.721389651298523,0.8069413070012796
r3_r3_g01,Sweet 16,Region 3,5,Kentucky,Region 3,16,Missouri St.,14.35569918535954,0.3677045807024673,2.150727600977888,30.74037716598008,-6.5,13.900000000000006,-59.400000000000006,55.8,-37.6,40.3,-43.7,34.6,-6.0,14.099999999999994,-37.8,42.2,-29.499999999999996,42.6,-2.836721839829565,0.748525857925415,0.7878955308038316
r3_r3_g01,Sweet 16,Region 3,12,James Madison,Region 3,16,Missouri St.,7.149584407437835,0.3170036627087985,-8.613643524608776,26.69863954296505,-7.899999999999999,13.300000000000004,-56.7,53.10000000000001,-36.5,40.1,-41.8,33.9,-7.300000000000004,15.599999999999994,-39.5,38.60000000000001,-38.39999999999999,43.6,-0.416337753494659,0.748525857925415,0.7595687207878438
r3_r3_g01,Sweet 16,Region 3,4,West Virginia,Region 3,8,Oregon,4.484474633481038,0.01403332355536,-9.392740692405525,15.61108532164259,-3.299999999999997,3.3999999999999986,-53.3,48.8,-33.3,43.50000000000001,-40.6,46.10000000000001,-2.1000000000000014,5.100000000000001,-36.89999999999999,32.89999999999999,-32.599999999999994,36.6,-0.797543761202931,0.6507971882820129,0.7617146503867597
r3_r3_g01,Sweet 16,Region 3,13,Miami OH,Region 3,8,Oregon,-5.72412214358942,-0.1320887645615827,-24.045478837156,7.769903717325036,-2.799999999999997,5.799999999999997,-52.3,51.6,-44.5,39.6,-48.1,42.900000000000006,-2.199999999999996,7.100000000000001,-36.3,35.39999999999999,-21.099999999999994,33.39999999999999,-2.544149019495848,0.1742979735136032,0.20171076174516916
r3_r3_g01,Sweet 16,Region 3,5,Kentucky,Region 3,8,Oregon,2.036490718200952,0.0138454276185832,-5.662080908995037,12.963474334767923,-3.0,7.5,-56.5,60.2,-34.7,44.9,-48.89999999999999,46.2,-0.1999999999999957,7.799999999999997,-38.39999999999999,37.8,-23.7,35.5,-3.666912028518112,0.748525857925415,0.8103185536092115
r3_r3_g01,Sweet 16,Region 3,12,James Madison,Region 3,8,Oregon,-5.1696240597207535,-0.0368554903750856,-16.4264520345817,8.9217367117529,-4.399999999999999,6.899999999999999,-53.8,57.50000000000001,-33.599999999999994,44.7,-46.99999999999999,45.5,-1.5,9.299999999999995,-40.1,34.2,-32.599999999999994,36.5,-1.2465279421832065,0.2356189638376236,0.26537697331285054
r3_r3_g01,Sweet 16,Region 3,4,West Virginia,Region 3,9,Virginia Tech,5.336353303783621,0.0292722736208049,-8.947418897922887,19.456804785544747,-6.699999999999996,9.1,-53.900000000000006,50.7,-34.599999999999994,37.400000000000006,-33.7,44.2,-8.600000000000001,11.0,-34.3,36.3,-41.8,41.5,-1.2040033230463223,0.721389651298523,0.7813054165790331
r3_r3_g01,Sweet 16,Region 3,13,Miami OH,Region 3,9,Virginia Tech,-4.8722434732868365,-0.1168498144961377,-23.60015704267336,11.615623181227193,-6.199999999999996,11.5,-52.900000000000006,53.5,-45.8,33.5,-41.2,41.0,-8.699999999999996,13.0,-33.7,38.8,-30.3,38.3,-2.950608581339239,0.2369358092546463,0.28055541474306167
r3_r3_g01,Sweet 16,Region 3,5,Kentucky,Region 3,9,Virginia Tech,2.888369388503535,0.0290843776840281,-5.216759114512399,16.80919379867008,-6.399999999999999,13.200000000000005,-57.10000000000001,62.1,-35.99999999999999,38.8,-42.0,44.3,-6.699999999999996,13.699999999999996,-35.8,41.2,-32.9,40.400000000000006,-4.073371590361504,0.748525857925415,0.8126288399122777
r3_r3_g01,Sweet 16,Region 3,12,James Madison,Region 3,9,Virginia Tech,-4.31774538941817,-0.0216165403096406,-15.981130240099064,12.767456175655056,-7.799999999999997,12.6,-54.400000000000006,59.400000000000006,-34.89999999999999,38.6,-40.1,43.6,-8.0,15.199999999999996,-37.5,37.60000000000001,-41.8,41.400000000000006,-1.6529875040265978,0.2369358092546463,0.24723939726894145
r3_r3_g02,Sweet 16,Region 3,3,Louisville,Region 3,2,Michigan,-2.1077654959414165,-0.0047056508814832,-7.690357309867196,3.799638371905431,-2.5,4.100000000000001,-52.49999999999999,56.39999999999999,-35.50000000000001,32.2,-46.7,45.4,-3.1000000000000014,2.799999999999997,-33.99999999999999,37.9,-31.9,34.8,-2.9618319557919506,0.20358730852603912,0.2583096260623605
r3_r3_g02,Sweet 16,Region 3,14,Vermont,Region 3,2,Michigan,-15.053758100012503,-0.2296257618354547,-29.926077377580043,-3.960227851700538,-4.899999999999999,6.899999999999999,-53.7,57.8,-44.400000000000006,30.9,-49.5,46.2,-5.800000000000004,4.599999999999994,-35.3,41.7,-33.5,41.5,-9.670807483087998,0.27671876549720764,0.298343941545911
r3_r3_g02,Sweet 16,Region 3,6,Alabama,Region 3,2,Michigan,-5.482407734553913,-0.0231370109998878,-16.938114574372236,2.680718353290004,-3.3999999999999986,4.899999999999999,-49.39999999999999,58.7,-42.2,29.300000000000004,-42.1,42.99999999999999,-6.100000000000001,5.099999999999994,-32.599999999999994,36.1,-26.3,40.0,-5.414083359588531,0.20358730852603912,0.23828534961324035
r3_r3_g02,Sweet 16,Region 3,11,Rhode Island,Region 3,2,Michigan,-9.704658671160148,-0.1040676180175322,-23.46187612618252,-2.6600737937809957,-7.699999999999996,6.600000000000001,-53.2,58.7,-39.8,33.50000000000001,-40.8,50.6,-6.899999999999999,6.099999999999994,-39.6,38.3,-34.7,41.2,-7.465532806802514,0.27671876549720764,0.2699051125705242
r3_r3_g02,Sweet 16,Region 3,3,Louisville,Region 3,15,Holy Cross,14.485860004382925,0.4754843841057899,5.622252690244324,33.35511128869172,-5.899999999999999,10.0,-59.4,54.8,-37.00000000000001,46.99999999999999,-53.5,52.2,-6.299999999999997,7.700000000000003,-36.49999999999999,43.1,-30.800000000000004,31.499999999999996,0.9732335615790078,0.748525857925415,0.8103185536092115
r3_r3_g02,Sweet 16,Region 3,14,Vermont,Region 3,15,Holy Cross,1.539867400311837,0.2505642731518185,-16.613467377468524,25.59524506508575,-8.299999999999997,12.799999999999995,-60.6,56.2,-45.900000000000006,45.7,-56.3,53.0,-9.0,9.5,-37.8,46.89999999999999,-32.400000000000006,38.2,-5.73574196571704,0.721389651298523,0.7527606027310585
r3_r3_g02,Sweet 16,Region 3,6,Alabama,Region 3,15,Holy Cross,11.111217765770428,0.4570530239873853,-3.6255045742607166,32.23619127007629,-6.799999999999997,10.799999999999995,-56.3,57.10000000000001,-43.7,44.1,-48.9,49.8,-9.299999999999995,10.0,-35.099999999999994,41.3,-25.200000000000003,36.7,-1.4790178422175728,0.721389651298523,0.7813054165790331
r3_r3_g02,Sweet 16,Region 3,11,Rhode Island,Region 3,15,Holy Cross,6.888966829164192,0.3761224169697409,-10.149266126070998,26.89539912300529,-11.099999999999994,12.5,-60.1,57.10000000000001,-41.3,48.3,-47.6,57.400000000000006,-10.099999999999994,11.0,-42.1,43.5,-33.6,37.9,-3.530467289431556,0.721389651298523,0.7527606027310585
r3_r3_g02,Sweet 16,Region 3,3,Louisville,Region 3,7,N.C. State,5.40749584488181,0.0138377686937664,0.1222333845191769,8.110747520136442,-3.5,6.5,-63.6,59.3,-38.3,41.49999999999999,-60.8,53.0,-3.1000000000000014,5.100000000000001,-35.99999999999999,39.8,-29.700000000000003,35.7,-1.3924016901360972,0.7199209332466125,0.7795500902782868
r3_r3_g02,Sweet 16,Region 3,14,Vermont,Region 3,7,N.C. State,-7.538496759189279,-0.211082342260205,-22.11348668319367,0.3508812965304742,-5.899999999999999,9.299999999999995,-64.80000000000001,60.7,-47.2,40.2,-63.6,53.8,-5.800000000000004,6.899999999999999,-37.3,43.6,-31.300000000000004,42.4,-8.101377217432145,0.27671876549720764,0.28630443081832146
r3_r3_g02,Sweet 16,Region 3,6,Alabama,Region 3,7,N.C. State,2.0328536062693128,-0.0045935914246382,-9.125523879985863,6.991827501521016,-4.399999999999999,7.299999999999997,-60.5,61.60000000000001,-45.0,38.6,-56.2,50.6,-6.100000000000001,7.399999999999999,-34.599999999999994,38.0,-24.1,40.9,-3.8446530939326777,0.37333521246910095,0.46733025277886336
r3_r3_g02,Sweet 16,Region 3,11,Rhode Island,Region 3,7,N.C. State,-2.1893973303369227,-0.0855241984422826,-15.649285431796145,1.6510353544500165,-8.699999999999996,9.0,-64.30000000000001,61.60000000000001,-42.6,42.8,-54.89999999999999,58.2,-6.899999999999999,8.399999999999999,-41.6,40.2,-32.5,42.1,-5.896102541146661,0.27671876549720764,0.27724319406660203
r3_r3_g02,Sweet 16,Region 3,3,Louisville,Region 3,10,Tennessee,5.796165780592085,0.0104631949307846,-0.2359734395934936,7.043309316506253,-0.8000000000000043,7.700000000000003,-55.8,55.49999999999999,-30.4,36.49999999999999,-46.7,49.6,-0.7000000000000028,5.700000000000003,-33.800000000000004,40.3,-37.7,19.499999999999996,-3.922024656919533,0.748525857925415,0.8111254092324326
r3_r3_g02,Sweet 16,Region 3,14,Vermont,Region 3,10,Tennessee,-7.149826823479002,-0.2144569160231868,-22.47169350730634,-0.7165569070997151,-3.200000000000003,10.5,-57.00000000000001,56.9,-39.3,35.2,-49.5,50.4,-3.4000000000000057,7.5,-35.10000000000001,44.1,-39.3,26.2,-10.63100018421558,0.27671876549720764,0.3129215846593711
r3_r3_g02,Sweet 16,Region 3,6,Alabama,Region 3,10,Tennessee,2.421523541979589,-0.00796816518762,-9.483730704098534,5.924389297890826,-1.7000000000000028,8.5,-52.7,57.8,-37.1,33.6,-42.1,47.2,-3.700000000000003,8.0,-32.400000000000006,38.5,-32.099999999999994,24.7,-6.374276060716113,0.37333521246910095,0.42441636719296183
r3_r3_g02,Sweet 16,Region 3,11,Rhode Island,Region 3,10,Tennessee,-1.8007273946266469,-0.0888987722052644,-16.007492255908815,0.583597150819827,-6.0,10.200000000000005,-56.50000000000001,57.8,-34.7,37.8,-40.8,54.8,-4.5,9.0,-39.400000000000006,40.7,-40.49999999999999,25.9,-8.425725507930096,0.27671876549720764,0.2978785880711591
r3_r4_g01,Sweet 16,Region 4,4,Oklahoma,Region 4,1,South Carolina,-7.559835797559207,-0.0099993971930137,-15.22126967524423,-3.539815411361772,-10.6,3.699999999999996,-55.49999999999999,60.4,-30.700000000000003,35.1,-54.3,36.8,-9.199999999999996,4.600000000000001,-42.7,34.7,-34.400000000000006,39.7,7.421656571721911,0.15117481350898743,0.168027898954402
r3_r4_g01,Sweet 16,Region 4,13,Idaho,Region 4,1,South Carolina,-17.412282313298032,-0.212768996811283,-31.64542701748978,-13.246717883438537,-13.700000000000005,2.299999999999997,-54.8,61.8,-31.800000000000004,36.00000000000001,-54.900000000000006,43.4,-14.299999999999995,5.200000000000003,-41.7,31.4,-34.0,37.8,3.345909415511855,0.15117481350898743,0.168027898954402
r3_r4_g01,Sweet 16,Region 4,5,Michigan St.,Region 4,1,South Carolina,-8.926325631592546,-0.016882137809035,-11.923128809390548,-9.154026058354546,-6.200000000000003,-4.300000000000004,-57.89999999999999,55.3,-35.30000000000001,30.7,-51.400000000000006,43.6,-8.0,-3.799999999999997,-35.00000000000001,29.800000000000004,-33.5,38.2,0.7590275599031031,0.15117481350898743,0.18850385446296997
r3_r4_g01,Sweet 16,Region 4,12,Colorado St.,Region 4,1,South Carolina,-17.664773893238788,-0.1426777188392908,-28.75750408614303,-12.16481559316533,-12.5,3.899999999999992,-59.49999999999999,62.50000000000001,-47.00000000000001,35.800000000000004,-53.900000000000006,41.6,-14.1,5.5,-39.60000000000001,34.1,-30.0,37.6,-5.497519680262442,0.15117481350898743,0.168027898954402
r3_r4_g01,Sweet 16,Region 4,4,Oklahoma,Region 4,16,Southern,14.839033498391396,0.6877498048598485,3.1499177592831984,39.693165070696125,-6.799999999999997,17.200000000000003,-49.99999999999999,54.0,-24.3,40.4,-28.6,35.4,-2.199999999999996,20.5,-44.6,39.1,-37.400000000000006,39.10000000000001,8.84454777498648,0.748525857925415,0.7595687207878438
r3_r4_g01,Sweet 16,Region 4,13,Idaho,Region 4,16,Southern,4.986586982652569,0.4849802052415792,-13.274239582962352,29.98626259861936,-9.9,15.800000000000004,-49.3,55.400000000000006,-25.4,41.3,-29.2,41.99999999999999,-7.299999999999997,21.1,-43.6,35.8,-37.0,37.2,4.7688006187764245,0.7203254699707031,0.752485748252156
r3_r4_g01,Sweet 16,Region 4,5,Michigan St.,Region 4,16,Southern,13.472543664358057,0.6808670642438273,6.4480586251368806,34.07895442370335,-2.3999999999999986,9.200000000000005,-52.39999999999999,48.900000000000006,-28.90000000000001,35.99999999999999,-25.700000000000003,42.2,-1.0,12.1,-36.9,34.2,-36.5,37.6,2.1819187631676726,0.7203254699707031,0.804345535656702
r3_r4_g01,Sweet 16,Region 4,12,Colorado St.,Region 4,16,Southern,4.734095402711814,0.5550714832135715,-10.3863166516156,31.068164888892568,-8.699999999999996,17.4,-53.99999999999999,56.10000000000001,-40.6,41.1,-28.200000000000003,40.2,-7.100000000000001,21.4,-41.5,38.5,-33.0,37.0,-4.074628476997873,0.748525857925415,0.7595687207878438
r3_r4_g01,Sweet 16,Region 4,4,Oklahoma,Region 4,8,Clemson,5.531590928556743,0.0665999224786124,-2.6823567129467136,19.07859498459065,-5.5,8.899999999999999,-58.7,58.3,-36.0,41.6,-48.2,41.6,-4.799999999999997,10.4,-38.1,37.6,-38.3,23.700000000000003,14.250999578067592,0.748525857925415,0.8103185536092115
r3_r4_g01,Sweet 16,Region 4,13,Idaho,Region 4,8,Clemson,-4.3208555871820815,-0.1361696771396567,-19.106514055192264,9.371692512513889,-8.600000000000001,7.5,-58.0,59.7,-37.1,42.50000000000001,-48.8,48.2,-9.9,11.0,-37.1,34.3,-37.89999999999999,21.8,10.175252421857536,0.20192360877990723,0.21869458342096698
r3_r4_g01,Sweet 16,Region 4,5,Michigan St.,Region 4,8,Clemson,4.165101094523404,0.0597171818625912,0.6157841529069685,13.464384337597878,-1.1000000000000014,0.8999999999999986,-61.1,53.2,-40.60000000000001,37.2,-45.3,48.4,-3.6000000000000014,2.0,-30.4,32.7,-37.39999999999999,22.2,7.588370566248784,0.6507971882820129,0.7887540957890401
r3_r4_g01,Sweet 16,Region 4,12,Colorado St.,Region 4,8,Clemson,-4.5733471671228365,-0.0660783991676645,-16.218591123845513,10.453594802787094,-7.399999999999999,9.099999999999994,-62.7,60.400000000000006,-52.3,42.3,-47.8,46.4,-9.700000000000005,11.299999999999995,-35.0,37.0,-33.89999999999999,21.599999999999994,1.3318233260832386,0.2369358092546463,0.25618593727496314
r3_r4_g01,Sweet 16,Region 4,4,Oklahoma,Region 4,9,USC,3.765477053167712,0.006194985397842,-10.74751863469274,15.47450266429172,-6.699999999999996,12.4,-55.99999999999999,58.1,-28.599999999999994,41.2,-44.6,41.8,-4.0,12.4,-41.8,41.5,-40.3,26.10000000000001,8.069463377165846,0.748525857925415,0.7595687207878438
r3_r4_g01,Sweet 16,Region 4,13,Idaho,Region 4,9,USC,-6.086969462571112,-0.1965746142204272,-27.17167597693829,5.767600192214957,-9.799999999999995,11.0,-55.3,59.5,-29.7,42.1,-45.2,48.4,-9.1,13.0,-40.8,38.2,-39.89999999999999,24.200000000000003,3.9937162209557897,0.2369358092546463,0.24723939726894145
r3_r4_g01,Sweet 16,Region 4,5,Michigan St.,Region 4,9,USC,2.3989872191343733,-0.0006877552181792,-7.449377768839057,9.860292017298946,-2.299999999999997,4.399999999999999,-58.39999999999999,53.0,-33.2,36.79999999999999,-41.7,48.6,-2.8000000000000043,4.0,-34.1,36.60000000000001,-39.39999999999999,24.6,1.406834365347038,0.5569208264350891,0.5859614486677669
r3_r4_g01,Sweet 16,Region 4,12,Colorado St.,Region 4,9,USC,-6.339461042511868,-0.126483336248435,-24.28375304559154,6.8495024824881625,-8.599999999999994,12.599999999999994,-59.99999999999999,60.2,-44.9,41.9,-44.2,46.6,-8.900000000000006,13.299999999999995,-38.7,40.900000000000006,-35.89999999999999,24.0,-4.849712874818508,0.2369358092546463,0.24723939726894145
r3_r4_g02,Sweet 16,Region 4,3,TCU,Region 4,2,Iowa,-3.941403446439729,-0.0022535089730231,-9.789787488645274,7.787437038506994,0.9000000000000057,7.5,-59.4,58.7,-42.39999999999999,42.3,-58.6,46.8,0.6000000000000014,8.5,-32.3,36.9,-22.2,37.4,-2.218554502074582,0.27671876549720764,0.3814865753482065
r3_r4_g02,Sweet 16,Region 4,14,UC San Diego,Region 4,2,Iowa,-16.595481944830773,-0.3058707904414682,-27.6541200163784,-4.529796043826451,-6.200000000000003,0.5,-61.3,51.9,-50.39999999999999,37.2,-53.5,46.8,-7.100000000000001,1.0,-36.4,33.2,-30.9,30.0,0.2698076198982733,0.1742979735136032,0.20171076174516916
r3_r4_g02,Sweet 16,Region 4,6,Washington,Region 4,2,Iowa,-6.508082782777534,-0.0073439644809661,-10.512840588584552,5.7701322535514805,-2.5,0.6999999999999957,-57.2,59.4,-38.49999999999999,40.7,-59.400000000000006,49.50000000000001,-3.700000000000003,-0.0999999999999943,-33.8,34.99999999999999,-27.7,38.6,-3.582943621384828,0.1742979735136032,0.21124590421095993
r3_r4_g02,Sweet 16,Region 4,11,South Dakota St.,Region 4,2,Iowa,-10.837085569887533,-0.0721720526841467,-15.81950325892558,-2.1906590464128044,1.000000000000007,1.6999999999999955,-59.5,60.00000000000001,-43.49999999999999,44.10000000000001,-50.7,51.3,0.7999999999999972,1.2000000000000028,-32.7,34.99999999999999,-28.7,27.8,-2.290534464091593,0.1742979735136032,0.21124590421095993
r3_r4_g02,Sweet 16,Region 4,3,TCU,Region 4,15,Fairleigh Dickinson,9.92789624094825,0.368752031089637,4.821666955209167,27.64023610403464,-6.099999999999994,12.5,-58.8,58.89999999999999,-39.8,34.99999999999999,-52.6,54.1,-6.799999999999997,15.199999999999996,-35.3,38.6,-32.7,25.6,4.569576485686696,0.748525857925415,0.8319721010455979
r3_r4_g02,Sweet 16,Region 4,14,UC San Diego,Region 4,15,Fairleigh Dickinson,-2.726182257442791,0.0651347496211919,-13.042665572523958,15.323003021701195,-13.200000000000005,5.5,-60.7,52.1,-47.8,29.9,-47.5,54.1,-14.5,7.699999999999996,-39.4,34.9,-41.400000000000006,18.200000000000003,7.057938607659551,0.5063085556030273,0.6104244856561045
r3_r4_g02,Sweet 16,Region 4,6,Washington,Region 4,15,Fairleigh Dickinson,7.361216904610446,0.363661575581694,4.098613855269889,25.62293131907913,-9.5,5.699999999999996,-56.60000000000001,59.6,-35.9,33.4,-53.400000000000006,56.8,-11.1,6.600000000000001,-36.8,36.7,-38.2,26.800000000000004,3.2051873663764496,0.6522461771965027,0.7021214119288409
r3_r4_g02,Sweet 16,Region 4,11,South Dakota St.,Region 4,15,Fairleigh Dickinson,3.0322141175004464,0.2988334873785134,-1.2080488150711377,17.662140019114844,-5.999999999999993,6.699999999999996,-58.900000000000006,60.2,-40.9,36.8,-44.7,58.6,-6.600000000000001,7.899999999999999,-35.7,36.7,-39.2,16.0,4.497596523669685,0.748525857925415,0.8319721010455979
r3_r4_g02,Sweet 16,Region 4,3,TCU,Region 4,7,Georgia,3.714700130549106,0.0174783240535372,-6.258158296842254,14.037996898697756,-2.199999999999996,11.6,-57.2,59.8,-40.2,43.89999999999999,-45.6,45.1,-2.0999999999999943,12.5,-34.900000000000006,39.6,-23.200000000000003,35.6,-0.5801364046088082,0.748525857925415,0.8319721010455979
r3_r4_g02,Sweet 16,Region 4,14,UC San Diego,Region 4,7,Georgia,-8.939378367841936,-0.2861389574149079,-24.12249082457538,1.720763816364311,-9.300000000000004,4.600000000000001,-59.1,53.0,-48.2,38.8,-40.5,45.1,-9.799999999999995,5.0,-39.00000000000001,35.9,-31.90000000000001,28.200000000000003,1.9082257173640471,0.15117481350898743,0.168027898954402
r3_r4_g02,Sweet 16,Region 4,6,Washington,Region 4,7,Georgia,1.1480207942113003,0.0123878685455941,-6.981211396781532,12.020692113742244,-5.600000000000001,4.799999999999997,-55.0,60.5,-36.3,42.3,-46.400000000000006,47.8,-6.399999999999999,3.9000000000000057,-36.400000000000006,37.7,-28.700000000000003,36.8,-1.9445255239190544,0.6898005604743958,0.7721176707337404
r3_r4_g02,Sweet 16,Region 4,11,South Dakota St.,Region 4,7,Georgia,-3.180981992898699,-0.0524402196575863,-12.28787406712256,4.059900813777958,-2.0999999999999943,5.799999999999997,-57.3,61.10000000000001,-41.3,45.7,-37.7,49.6,-1.8999999999999984,5.200000000000003,-35.300000000000004,37.7,-29.700000000000003,26.0,-0.652116366625819,0.20358730852603912,0.23828534961324035
r3_r4_g02,Sweet 16,Region 4,3,TCU,Region 4,10,Virginia,7.715841648896799,0.0447760592969048,0.0455406901209585,12.338307985228113,-2.299999999999997,12.6,-60.1,59.7,-40.2,34.89999999999999,-46.9,46.0,-4.699999999999996,13.099999999999994,-31.099999999999994,41.0,-26.599999999999994,37.4,0.5406433941109157,0.748525857925415,0.8319721010455979
r3_r4_g02,Sweet 16,Region 4,14,UC San Diego,Region 4,10,Virginia,-4.938236849494244,-0.2588412221715402,-17.818791837612167,0.0210749028946679,-9.400000000000006,5.600000000000001,-62.0,52.9,-48.2,29.8,-41.8,46.0,-12.4,5.599999999999994,-35.2,37.3,-35.3,30.0,3.029005516083771,0.17521685361862183,0.195654464343298
r3_r4_g02,Sweet 16,Region 4,6,Washington,Region 4,10,Virginia,5.149162312558993,0.0396856037889618,-0.6775124098183198,10.3210032002726,-5.700000000000003,5.799999999999997,-57.900000000000006,60.4,-36.3,33.3,-47.7,48.7,-9.0,4.5,-32.599999999999994,39.1,-32.099999999999994,38.6,-0.8237457251993305,0.6522461771965027,0.7891244244317025
r3_r4_g02,Sweet 16,Region 4,11,South Dakota St.,Region 4,10,Virginia,0.8201595254489945,-0.0251424844142187,-5.984175080159346,2.360211900308314,-2.199999999999996,6.799999999999997,-60.2,61.00000000000001,-41.3,36.7,-39.0,50.5,-4.5,5.799999999999997,-31.499999999999996,39.1,-33.099999999999994,27.8,0.4686634320939049,0.37333521246910095,0.4007006715475373
r4_r1_g01,Elite Eight,Region 1,1,Connecticut,Region 1,2,Vanderbilt,3.243830279665902,0.008988590019898,11.878230397516347,8.942760349538943,7.400000000000006,6.400000000000006,-54.6,48.6,-30.89999999999999,35.00000000000001,-58.1,52.9,7.799999999999997,7.899999999999999,-28.800000000000004,36.2,-29.6,15.199999999999996,0.6444863605876634,0.7199209332466125,0.8264544235555751
r4_r1_g01,Elite Eight,Region 1,1,Connecticut,Region 1,15,High Point,17.59537018842311,0.4898415900211567,20.05920279609276,42.35880112345168,1.3000000000000045,10.300000000000004,-57.00000000000001,46.2,-34.599999999999994,45.900000000000006,-59.1,50.3,1.0,10.700000000000005,-31.999999999999996,39.99999999999999,-33.99999999999999,16.0,1.3115043631961214,0.748525857925415,0.8319721010455979
