rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
95,Quinnipiac,MAAC,26-6,96.59236154994265,110,87.23042909211829,85,0.7635756703917513,95,26.0,6.0,19.0,1.0,19-1,0.2588224513968938,0.3846057930239345,0.18218378486615097,0.2588224513968938,0.3846057930239345,0.18218378486615097,0.9210728867749901,0.9105311629183662,85.55361689157574,97.13599721857152,85.55361689157574,97.13599721857152,100.51029936913984,88.36981398298323,0.0,0.0,0.0,0.0,-0.041355517185810986,1391.0,983.0,1303.4799999999998,1.06714333936846,0.754135084542916,0.0,0.95,-4.137507120986752,93,285,64.1008995670534
96,Saint Joseph's,A10,20-11,98.66681953883392,88,89.15547674427464,112,0.7623704794514435,96,20.0,11.0,10.0,8.0,10-8,0.5347641424070262,0.4782044818947762,0.5679471828916058,0.5347641424070262,0.4782044818947762,0.5679471828916058,0.7884584235246196,0.7844549972621002,94.0347906047733,90.51999777737791,94.0347906047733,90.51999777737791,95.92296977145776,89.56438230193058,127.39573820895208,97.90014352464503,0.9538464208786398,1.0,-0.004158425423715029,1110.0,1067.0,1190.88,0.9320838371624344,0.8959760849119978,0.0,0.5555555555555556,-5.927071259908779,113,184,65.86367419739128
97,Loyola Marymount,WCC,21-9,101.24624108837499,76,91.57610271705008,163,0.7603191704151752,97,21.0,9.0,15.0,3.0,15-3,0.4713668635042771,0.33661636081923696,0.534332674538262,0.4713668635042771,0.33661636081923696,0.534332674538262,0.8582174807303731,0.9244748047136743,92.03209449671758,92.60924587763343,92.03209449671758,92.60924587763343,105.73948268008947,91.48745339324633,0.0,0.0,0.0,0.0,-0.0256398386277904,1346.0,1176.0,1280.14,1.0514474979299138,0.9186495227084537,0.0,0.8333333333333334,-5.9499534799194995,114,244,67.24507323611982
98,North Texas,Amer,19-14,94.94669340842538,128,86.25569750247409,68,0.7510077601751688,98,19.0,14.0,11.0,7.0,11-7,0.505356000069435,0.4662712984781654,0.5281934477937441,0.505356000069435,0.4662712984781654,0.5281934477937441,0.8145104170028691,0.7606247988830166,93.57843590194402,91.43344353656374,93.57843590194402,91.43344353656374,96.78696531451426,86.22987978014014,90.5589627193886,87.21649630012791,0.6064676707656419,3.0,-0.10167567902171826,1237.0,1101.0,1294.76,0.955389415799067,0.8503506441348203,0.0,0.6111111111111112,-9.224612175745147,162,357,70.28427215106213
99,Florida St.,ACC,10-21,99.85008008470459,84,90.7653554701121,145,0.7496994999329359,99,10.0,21.0,5.0,13.0,5-13,0.7684526926502122,0.670166366946317,0.8273027685175011,0.7684526926502122,0.670166366946317,0.8273027685175011,0.510135215670478,0.5784112667141871,102.37967204760126,85.9879214277584,102.37967204760126,85.9879214277584,97.77730331200262,91.20302729999601,99.70741911413948,92.3559968914291,0.7069835497038424,15.0,-0.03280719552213268,1212.0,1412.0,1366.2999999999997,0.8870672619483277,1.0334479982434315,0.0,0.2777777777777778,-7.690877670303797,138,269,73.88279048947106
100,Massachusetts,MAC,23-7,96.53269647360077,111,87.83784399364188,95,0.7475291359490716,100,23.0,7.0,15.0,3.0,15-3,0.43097341965171565,0.4517495689952568,0.4111484081000717,0.43097341965171565,0.4517495689952568,0.4111484081000717,0.8699741940600718,0.8562753970006944,90.70589503254767,94.04327308426711,90.70589503254767,94.04327308426711,99.52862718992523,90.29824371774502,88.86798484051184,87.52275840739391,0.5437405559138236,1.0,0.027054770569539865,1266.0,1118.0,1259.26,1.0053523497927355,0.8878230071629369,0.0,0.8333333333333334,-4.1987048833402545,95,95,68.48275732557812
101,Murray St.,MVC,31-3,106.41947610565211,46,97.04334554775306,261,0.7428156894818795,101,31.0,3.0,19.0,1.0,19-1,0.41582940319252276,0.5265069421868137,0.36867733000683733,0.41582940319252276,0.5265069421868137,0.36867733000683733,0.8662073191833514,0.7527912617751081,92.81577913146782,95.68399515889931,92.81577913146782,95.68399515889931,106.74140900349563,98.92865981218436,91.3035448797665,91.58036437720233,0.4912974706730695,2.0,0.16410333190828474,1755.0,1455.0,1525.2000000000003,1.1506687647521634,0.9539732494099132,0.0,0.95,0.41720030871107916,47,1,73.4153674382962
102,Arkansas St.,SB,24-9,93.85124751087616,148,85.61754239553169,61,0.7419138863051903,102,24.0,9.0,14.0,4.0,14-4,0.47584405785276135,0.44892895748749956,0.47537102099245376,0.47584405785276135,0.44892895748749956,0.47537102099245376,0.8514762648669386,0.8603334838009027,93.01618673535243,93.42362422871375,93.01618673535243,93.42362422871375,95.01547265914898,83.16475407205934,102.60677762644116,82.44179830788968,0.9252788059405045,1.0,0.02437814776736469,1387.0,1156.0,1416.9399999999996,0.9788699592078708,0.8158425903707993,0.0,0.7777777777777778,-5.4875807701392745,105,106,75.57578822884577
103,Arkansas,SEC,12-20,97.54072124549648,95,89.25597698203532,114,0.7351202044399493,103,12.0,20.0,1.0,15.0,1-15,0.7047428915784272,0.4301864667393449,0.944435983304857,0.7047428915784272,0.4301864667393449,0.944435983304857,0.5326356653679762,0.8558605247551072,102.54026968427783,87.29677312766682,102.54026968427783,87.29677312766682,97.47190656297822,88.2189006853646,96.78695484831196,88.5615016715652,0.7352398068452063,15.0,-0.03242890913693225,1012.0,1316.0,1209.92,0.8364189367892092,1.0876752181962444,0.0,0.0625,-6.476491769741002,119,268,73.90635399246291
104,Lindenwood,OVC,25-8,105.40653894917534,50,96.62816163668464,255,0.7310538863806115,104,25.0,8.0,16.0,4.0,16-4,0.4080282108933255,0.47318046017013804,0.34330539740382954,0.4080282108933255,0.47318046017013804,0.34330539740382954,0.8551749667769466,0.7454270484752734,91.76101049470459,93.69035692336527,91.76101049470459,93.69035692336527,105.65498196131625,96.41932131174532,111.24660557031989,103.98036628752504,0.6849887586014439,2.0,0.024095699976983687,1450.0,1199.0,1320.5400000000002,1.098035652081724,0.9079618943765428,0.0,0.8,-4.262281941173777,96,108,65.68339065091365
105,Butler,BE,12-19,95.33732925208426,125,87.61985491802263,94,0.7252707197139513,105,12.0,19.0,6.0,14.0,6-14,0.6919391900847919,0.4571067582630131,0.8023249038089224,0.6919391900847919,0.4571067582630131,0.8023249038089224,0.6408479787202138,0.7890921101739709,99.59054589194926,88.12912915460878,99.59054589194926,88.12912915460878,95.24801490166436,88.87599193377926,97.29480753231009,87.96868157392375,0.7611136486379061,6.0,-0.06869650371002023,1153.0,1322.0,1342.1800000000003,0.8590502019103248,0.9849647588251946,0.0,0.3,-9.695193627465422,176,338,67.38278487820574
106,Western Illinois,OVC,26-5,100.32465254962929,81,92.26978706837741,175,0.7236198752638731,106,26.0,5.0,16.0,4.0,16-4,0.32347240423141366,0.23230255908901723,0.3440450451564926,0.32347240423141366,0.23230255908901723,0.3440450451564926,0.9028250919859734,0.8725292936878228,90.25036494791017,95.70538953852649,90.25036494791017,95.70538953852649,99.05911174716617,91.3433040111329,109.32979884837977,91.81781675559448,0.8815791779353074,1.0,0.03692827535279941,1449.0,1191.0,1394.94,1.0387543550260225,0.8538001634478902,0.0,0.8,-2.676299785261979,80,77,68.44898710412568
107,Arizona,B12,12-18,96.74190718114008,108,89.78475873622706,123,0.7022973293341394,107,12.0,18.0,3.0,15.0,3-15,0.6759067560544341,0.3129399683104619,0.883433498211133,0.6759067560544341,0.3129399683104619,0.883433498211133,0.6083897335411536,0.9440023192994922,97.59269284137558,88.17139270126668,97.59269284137558,88.17139270126668,97.06646812015744,89.49171979024669,97.98518091613397,89.82723357807133,0.730994206057797,11.0,-0.03685125021458985,1165.0,1353.0,1341.52,0.868417914007991,1.008557457212714,0.0,0.16666666666666666,-7.881237759264817,140,277,72.86464893639668
108,Abilene Christian,WAC,23-10,97.26262698435255,101,90.28646774383535,138,0.7018060726618534,108,23.0,10.0,13.0,5.0,13-5,0.3973386259206838,0.3303048041870063,0.4350917590475132,0.3973386259206838,0.3303048041870063,0.4350917590475132,0.8907184444800637,0.8698049991017479,91.09006385888988,93.15151768356071,91.09006385888988,93.15151768356071,99.35330284120761,91.70521365674252,103.69247482342985,89.47218359659529,0.8450469887859507,1.0,-0.046538207737925275,1243.0,1117.0,1256.8599999999997,0.988972518816734,0.88872268987795,0.0,0.7222222222222222,-7.379544537805721,134,300,67.42919868596486
109,Hawaii,BW,22-11,92.17259632474955,173,85.64169337075617,62,0.6995471252740636,109,22.0,11.0,14.0,6.0,14-6,0.43076922287326935,0.5016833743469347,0.3672182682695933,0.43076922287326935,0.5016833743469347,0.3672182682695933,0.8850595108216772,0.8630990346544218,91.67155926678096,94.07035236715203,91.67155926678096,94.07035236715203,92.53936238798832,85.33048506815088,0.0,0.0,0.0,0.0,-0.04840069180899231,1301.0,1090.0,1349.18,0.9642894202404423,0.8078981307164351,0.0,0.7,-8.3124338545523,144,302,65.9139381161125
110,New Mexico,MWC,22-10,96.64629243915923,109,89.8118165122193,125,0.699186036587437,110,22.0,10.0,14.0,6.0,14-6,0.47000708582868905,0.41674281693025816,0.48872259148260994,0.47000708582868905,0.41674281693025816,0.48872259148260994,0.8241627108138164,0.7970371746717777,91.40431344111583,92.68772528625637,91.40431344111583,92.68772528625637,99.27881105415698,93.45893026162372,96.43856045862938,92.79802194298529,0.6088615289347848,2.0,0.028812842730244315,1303.0,1211.0,1325.52,0.9830104411853462,0.9136037177862273,0.0,0.7,-5.697203336530805,110,91,68.10057699333098
111,Northwestern,B10,8-21,100.83271229994253,79,93.7330271875392,207,0.6983895133234758,111,8.0,21.0,2.0,16.0,2-16,0.7844919534984743,0.5410666579474971,0.9332518563351826,0.7844919534984743,0.5410666579474971,0.9332518563351826,0.4662109665478961,0.8039998834140453,105.70350463892778,85.76870777414172,105.70350463892778,85.76870777414172,102.25601389614344,92.8940756795257,104.47771612078336,95.72440766744951,0.7322867461562054,15.0,-0.03323143471219059,1152.0,1439.0,1272.9,0.9050200329955219,1.1304894335768716,0.0,0.1111111111111111,-7.063251531895401,125,271,68.92671029018028
112,UC San Diego,BW,24-8,95.63733702045784,122,89.39587142888189,117,0.6848435377758545,112,24.0,8.0,17.0,3.0,17-3,0.38972971781278154,0.39130994304771377,0.36867781459406157,0.38972971781278154,0.39130994304771377,0.36867781459406157,0.8795772031171121,0.8350916771015051,90.17464813135294,94.04261186732306,90.17464813135294,94.04261186732306,97.29196116189581,90.09141917572266,90.1205984879115,71.32207847106676,0.9364543626410295,1.0,0.022563721060669284,1443.0,1237.0,1445.4199999999998,0.9983257461499081,0.8558066167619102,0.0,0.85,-5.117312834312777,102,114,70.23073914127151
113,Cal Baptist,WAC,23-10,97.47913613290513,96,91.20136581669121,155,0.6825548142226784,113,23.0,10.0,15.0,3.0,15-3,0.45230622029386364,0.4591577463743103,0.4379119516923396,0.45230622029386364,0.4591577463743103,0.4379119516923396,0.8671461191624543,0.822725358642712,91.18525159805301,92.46261090606457,91.18525159805301,92.46261090606457,101.68983998066837,94.22501072313214,90.77949229196501,83.88520875469281,0.7126556820352906,1.0,0.01009420792547211,1369.0,1213.0,1342.9999999999998,1.019359642591214,0.9032017870439316,0.0,0.8333333333333334,-6.788990072936027,121,150,72.79528457690238
114,Boise St.,MWC,25-9,97.62864717402039,94,91.3760839958353,159,0.6816039301756038,114,25.0,9.0,14.0,6.0,14-6,0.4540005383643713,0.42819978561823907,0.4779209010507922,0.4540005383643713,0.42819978561823907,0.4779209010507922,0.8497454018412728,0.8260852815492856,91.08237285533143,92.24292525143058,91.08237285533143,92.24292525143058,97.67589498089342,90.90705004553693,94.99206324003639,108.61464198947789,0.17636843374363684,2.0,0.0599893032451021,1368.0,1235.0,1399.18,0.9777155190897525,0.8826598436226932,0.0,0.7,-5.1490717617931425,103,35,69.90685354980839
115,Central Arkansas,ASun,21-11,93.32354582175623,151,87.5122485431267,91,0.676859667924985,115,21.0,11.0,13.0,5.0,13-5,0.3693841137999477,0.4114921413473685,0.33487317544110007,0.3693841137999477,0.4114921413473685,0.33487317544110007,0.895338961741839,0.8468625382719104,89.36952151300922,95.24361802662268,89.36952151300922,95.24361802662268,93.38584941894271,88.13652335594661,0.0,0.0,0.0,0.0,-0.08037391331342691,1218.0,1010.0,1231.7,0.9888771616465047,0.8200048713160671,0.0,0.7222222222222222,-8.678927722877111,153,344,67.13025542232393
116,Providence,BE,15-18,92.6994298911584,165,87.10953245728385,84,0.6715610656137251,116,15.0,18.0,7.0,13.0,7-13,0.6514167302829573,0.35018941353572824,0.8076586024284372,0.6514167302829573,0.35018941353572824,0.8076586024284372,0.6579091050643125,0.8525379550568146,98.17214343558956,88.18565358579401,98.17214343558956,88.18565358579401,93.82911308432313,88.79527939084657,100.37744975343435,90.15289220560743,0.7747712526096411,6.0,9.835644304789781e-06,1186.0,1358.0,1389.06,0.8538148100154062,0.9776395548068478,0.0,0.35,-8.397724385640377,145,173,67.81159170448163
117,Southern Indiana,OVC,21-10,94.42383260008151,135,88.77689413714812,105,0.6702180742297001,117,21.0,10.0,14.0,6.0,14-6,0.36591570535908285,0.36398664976630657,0.34934767566387326,0.36591570535908285,0.36398664976630657,0.34934767566387326,0.8922401362475934,0.8458394258548481,91.7633564366017,94.8384798756611,91.7633564366017,94.8384798756611,93.58447602229732,89.01758193112421,77.59431852899218,87.54185522477634,0.1998611548171148,1.0,-0.06258298926620176,1353.0,1199.0,1393.3400000000001,0.9710479854163376,0.8605221984583805,0.0,0.7,-7.485285354859205,135,325,68.54302890748254
118,Belmont,MVC,20-12,96.04888810541763,120,90.35784392551643,140,0.6687227805402456,118,20.0,12.0,16.0,4.0,16-4,0.5050275926388995,0.7652161041864086,0.3760389103604147,0.5050275926388995,0.7652161041864086,0.3760389103604147,0.7682722555174424,0.4885625006640088,96.01116420879265,93.6627472385654,96.01116420879265,93.6627472385654,94.96989330143185,90.81110444666656,99.11605174695688,81.56376406923846,0.9039080887229666,5.0,0.02521102844861478,1482.0,1289.0,1455.1999999999998,1.0184167124793844,0.8857888949972513,0.0,0.8,-5.682227225844565,109,100,68.84871799328408
119,Portland,WCC,18-14,91.58117475202977,182,86.15863473438023,67,0.6686108415063614,119,18.0,14.0,11.0,7.0,11-7,0.5347198263500368,0.48350771379591645,0.5613955412025876,0.5347198263500368,0.48350771379591645,0.5613955412025876,0.7817441771159539,0.750580276080541,95.2176338794872,91.77044799723608,95.2176338794872,91.77044799723608,90.49879728310252,85.68745934742115,86.91332161342132,84.44573586614649,0.5820573966555289,2.0,-0.011977097330553854,1203.0,1158.0,1320.9399999999998,0.9107150968249884,0.8766484473178192,0.0,0.6111111111111112,-8.531585847607499,150,207,71.78975082110453
120,Pepperdine,WCC,19-12,97.74194375373415,93,92.15503845941456,172,0.6630401632266371,120,19.0,12.0,10.0,8.0,10-8,0.4855941068199686,0.42451271579640876,0.5221262438809687,0.4855941068199686,0.42451271579640876,0.5221262438809687,0.8349913961703735,0.8363126402912654,92.92072511423216,91.92877462617949,92.92072511423216,91.92877462617949,98.21608860145145,90.99836401790888,95.13026772183589,101.03536979085055,0.33346165469652966,1.0,-0.015518220235737679,1261.0,1171.0,1275.1,0.9889420437612737,0.9183593443651479,0.0,0.5555555555555556,-8.13482849972373,142,218,69.0543125594285
121,Eastern Kentucky,ASun,24-8,93.2575483306703,153,88.05589887714444,98,0.6592652213478568,121,24.0,8.0,15.0,3.0,15-3,0.32303613437067147,0.30788748006176403,0.3233382599419412,0.32303613437067147,0.30788748006176403,0.3233382599419412,0.9045331247935401,0.8738693146686537,88.28472036308195,96.56455882333897,88.28472036308195,96.56455882333897,96.41079346629608,89.84580913654929,84.06359643319145,71.36541832040295,0.8679830974156565,1.0,-0.017462819329198798,1320.0,1037.0,1270.74,1.038764814202748,0.8160599335820073,0.0,0.8333333333333334,-5.656321307695041,107,224,70.32046861056966
122,Wake Forest,ACC,14-17,96.214254392188,117,90.91346061473753,148,0.6573931516424919,122,14.0,17.0,4.0,14.0,4-14,0.6064358201452107,0.23102422210419096,0.8389035224168493,0.6064358201452107,0.23102422210419096,0.8389035224168493,0.6388595606864086,0.9523392882854118,96.48897558898682,90.02562900336336,96.48897558898682,90.02562900336336,99.19415465419969,90.95917920922494,98.525064187088,91.88546388033488,0.690473419234045,13.0,-0.01314838493556797,1153.0,1331.0,1279.88,0.9008657061599524,1.039941244491671,0.0,0.2222222222222222,-7.279767042713933,130,210,67.45449453416096
123,Charleston,CAA,27-5,97.43622678118024,98,92.38260485064778,180,0.6485069647159445,123,27.0,5.0,16.0,2.0,16-2,0.2698794105949398,0.36125341977207553,0.22088236116690232,0.2698794105949398,0.36125341977207553,0.22088236116690232,0.9193952858594027,0.8332220626077915,86.64956399636408,95.39104223917316,86.64956399636408,95.39104223917316,97.48979774365303,94.36194424238577,83.43611248701534,80.98769551615185,0.5848015126449025,1.0,0.04242522332626386,1306.0,1062.0,1250.98,1.0439815184895043,0.8489344354026443,0.0,0.8888888888888888,-3.067506140455838,83,68,69.5490438416842
124,Marshall,SB,23-9,98.34297140761356,91,93.4027763317933,198,0.6439867226765535,124,23.0,9.0,13.0,5.0,13-5,0.4807223574339686,0.3816762007029181,0.5547214144263611,0.4807223574339686,0.3816762007029181,0.5547214144263611,0.8174215990460598,0.8226201509965362,93.65570609178238,92.5819972513352,93.65570609178238,92.5819972513352,100.89356975844377,95.86746059964834,86.15480757235306,87.78599174308242,0.44628409705289873,4.0,0.10797702256721475,1311.0,1242.0,1282.52,1.0222062813835262,0.9684059507843933,0.0,0.7222222222222222,-4.45931093415208,98,8,67.27647503243408
125,UTSA,Amer,18-15,88.46730877589101,229,84.0650472871908,49,0.6426731871745053,125,18.0,15.0,9.0,9.0,9-9,0.5710029680636487,0.5431852617343685,0.5564825738521716,0.5710029680636487,0.5431852617343685,0.5564825738521716,0.783466582920935,0.7101711126543563,93.63470782232102,90.20833996188153,93.63470782232102,90.20833996188153,88.77838686641206,87.38580980812718,91.00945039808494,85.777784319597,0.6639257004224399,2.0,0.012321496673323606,1078.0,1080.0,1237.7199999999998,0.8709562744400997,0.8725721487897102,0.0,0.5,-9.51480428419762,172,143,66.03539647693152
126,Navy,Pat,22-8,94.91928961360244,129,90.45056219568156,141,0.6351953261008825,126,22.0,8.0,15.0,2.0,15-2,0.2789597513903308,0.3754233912400478,0.22413181562547949,0.2789597513903308,0.3754233912400478,0.22413181562547949,0.905847445778121,0.818859849304219,87.76378454509201,96.83682779525283,87.76378454509201,96.83682779525283,96.25775410845988,88.45627152139413,102.34027118300708,78.75378274247004,0.9531461394467964,2.0,-0.04895461970988624,1192.0,942.0,1164.48,1.0236328661720253,0.8089447650453421,0.0,0.8823529411764706,-5.852735750051963,111,304,69.92718489036633
127,Missouri St.,CUSA,22-12,90.7867577117066,192,86.99364305361524,80,0.6202952158410758,127,22.0,12.0,11.0,7.0,11-7,0.4702583940512906,0.537470197354138,0.40035534466700307,0.4702583940512906,0.537470197354138,0.40035534466700307,0.8723499389904502,0.8412845751227219,91.42280933391557,92.32690322062238,91.42280933391557,92.32690322062238,92.07142814171705,89.24751074407199,0.0,0.0,0.0,0.0,0.02347089391763857,1183.0,1055.0,1247.38,0.9483878208725488,0.8457727396623321,0.0,0.6111111111111112,-8.912219537860599,157,112,69.86955768831444
128,Fairleigh Dickinson,NEC,30-4,95.28112554941691,126,91.3199974070182,158,0.6197087881546626,128,30.0,4.0,18.0,0.0,18-0,0.1502022200690832,0.3095414380200359,0.05053143082158645,0.1502022200690832,0.3095414380200359,0.05053143082158645,0.9415517220532292,0.8578681648468213,83.14776236513428,102.19368199932492,83.14776236513428,102.19368199932492,95.028598296911,91.39870894060078,88.6039320859739,107.52257782589416,0.09748092813942516,1.0,0.004111079419792829,1259.0,866.0,1137.4,1.1069104976261648,0.761385616317918,0.0,1.0,-2.391130576869986,73,163,63.17280053361196
129,Penn,Ivy,17-10,94.31479017510273,138,90.51915200741189,143,0.6159470369495912,129,17.0,10.0,7.0,7.0,7-7,0.4458203641137884,0.3586915128593072,0.5267257259929494,0.4458203641137884,0.3586915128593072,0.5267257259929494,0.8146436781776104,0.8692929639351046,92.49501541731368,91.54310340755951,92.49501541731368,91.54310340755951,94.03061495793577,92.30683723722004,109.84556960712473,88.84574521692662,0.9198269924056486,2.0,0.00782353705208183,878.0,855.0,934.6599999999999,0.9393790255279997,0.9147711467271522,0.0,0.5,-5.956497534529769,115,155,65.98563857536523
130,East Carolina,Amer,22-10,94.03639937569582,145,90.25926003141517,136,0.6157271294819564,130,22.0,10.0,14.0,4.0,14-4,0.4453311989862238,0.36687775021833713,0.4910285793044841,0.4453311989862238,0.36687775021833713,0.4910285793044841,0.8819131527888446,0.8999752979559257,90.19938435627779,92.8781660112579,90.19938435627779,92.8781660112579,96.54267478494394,89.10349339734748,100.1991501391053,98.10174545072803,0.5605211300516167,1.0,0.0443105128190846,1301.0,1174.0,1351.64,0.9625344026515935,0.8685744724926755,0.0,0.7777777777777778,-7.345266236038264,133,66,72.2503409273993
131,South Dakota,Sum,23-9,93.27866640333278,152,89.54985162822351,118,0.6151833751749735,131,23.0,9.0,12.0,4.0,12-4,0.36135357065691776,0.3126683455391412,0.3808687132387951,0.36135357065691776,0.3126683455391412,0.3808687132387951,0.8576990009622247,0.8897216407564345,91.35124130357072,95.84334012714744,91.35124130357072,95.84334012714744,93.40703060844577,91.13419520840851,91.85875125574964,91.16608361345318,0.5217475681219793,2.0,0.028447581437608505,1063.0,987.0,1095.1,0.9706876084375857,0.9012875536480688,0.0,0.75,-5.524184685763663,106,92,67.63082947646436
132,Purdue Fort Wayne,Horz,20-13,93.24378169747078,154,89.6245635254721,120,0.6118894356289966,132,20.0,13.0,12.0,8.0,12-8,0.4016017851478024,0.47786776950520415,0.3564024358469326,0.4016017851478024,0.47786776950520415,0.3564024358469326,0.8625302679056576,0.7550269150888241,91.86576420396811,94.54066083790514,91.86576420396811,94.54066083790514,94.31387051586744,92.65772704595511,87.06508087206643,85.01566695172485,0.5680584135847697,2.0,-0.06364380520348978,1443.0,1328.0,1466.6800000000003,0.9838546922300705,0.9054463141244169,0.0,0.6,-9.432105280137577,170,328,71.32085672081568
133,Grand Canyon,MWC,13-19,91.11131785573828,187,87.58685746960323,93,0.6115155769061325,133,13.0,19.0,11.0,9.0,11-9,0.5861883179456157,0.709312357848237,0.5328329024402141,0.5861883179456157,0.709312357848237,0.5328329024402141,0.7549931897409172,0.6210672363843469,95.0578316272589,89.96186195420343,95.0578316272589,89.96186195420343,90.85772591977441,86.83183980814593,96.86374979809038,90.8670986781368,0.6758872221952575,3.0,-0.08648553534403064,1307.0,1225.0,1432.84,0.9121744228246002,0.8549454230758494,0.0,0.55,-12.785116165438636,225,348,71.45127304740208
134,Northern Colorado,BSky,22-10,92.15346121080469,174,88.59082351891954,102,0.6114497053383836,134,22.0,10.0,13.0,5.0,13-5,0.38189307727467564,0.33114540584260566,0.4189954226298913,0.38189307727467564,0.33114540584260566,0.4189954226298913,0.8745634300804828,0.869510473130088,90.63776850548437,93.56246684072434,90.63776850548437,93.56246684072434,94.70641713753723,88.37171731965957,96.32381539779588,93.65711898335174,0.5800221254500895,1.0,0.005978544290265453,1205.0,1084.0,1255.28,0.9599451915110573,0.8635523548531006,0.0,0.7222222222222222,-7.016628136947804,124,158,67.24989775043217
135,Rutgers,B10,9-20,92.21829264668096,171,88.89684833594373,108,0.6039236913373036,135,9.0,20.0,1.0,17.0,1-17,0.7347695109540102,0.40394670781082803,0.9369390017637325,0.7347695109540102,0.40394670781082803,0.9369390017637325,0.4944099218165312,0.8382986672085241,103.76425548245639,87.18144870090752,103.76425548245639,87.18144870090752,92.13045567955332,89.10898107043552,88.9133596022626,88.03224993374073,0.5286013968093408,13.0,0.004971512177345316,993.0,1394.0,1251.04,0.7937396086456069,1.1142729249264611,0.0,0.05555555555555555,-6.870012076683509,123,160,67.26680771480105
136,Liberty,CUSA,18-13,96.29200565812279,116,93.10946314371789,190,0.5954420250538319,136,18.0,13.0,11.0,7.0,11-7,0.44643232775113967,0.5690112927234485,0.3530369980631684,0.44643232775113967,0.5690112927234485,0.3530369980631684,0.8338247667471167,0.6897031452231196,91.443354656534,91.25388441148763,91.443354656534,91.25388441148763,93.56164877100018,95.46997896382425,101.63625904166796,84.0151657982176,0.8993148411278842,2.0,-0.03301351304164124,1116.0,1064.0,1172.4399999999998,0.9518610760465356,0.9075091262665894,0.0,0.6111111111111112,-8.948387079837403,159,270,64.78103546879674
137,Northern Iowa,MVC,18-14,93.10187633644497,157,90.13263595756719,132,0.5921204645870807,137,18.0,14.0,13.0,7.0,13-7,0.5008285786241468,0.7086737919578652,0.38361956232799155,0.5008285786241468,0.7086737919578652,0.38361956232799155,0.8105733172544953,0.6139839508784533,95.78138776426168,95.24766548767013,95.78138776426168,95.24766548767013,96.94263533322537,93.8047745675786,77.9142654626137,84.64280200368808,0.2783709543085709,2.0,0.006189547835660836,1468.0,1310.0,1416.82,1.0361231490238705,0.9246058073714375,0.0,0.65,-9.303008777857945,166,157,67.84046852461549
138,Temple,Amer,15-17,94.96003805855624,127,91.98589409053591,170,0.5904776911613228,138,15.0,17.0,8.0,10.0,8-10,0.5836238334636169,0.6187997288942363,0.5647383622422221,0.5836238334636169,0.6187997288942363,0.5647383622422221,0.7513771831471272,0.6100705875928044,94.1756172420401,89.39857994059346,94.1756172420401,89.39857994059346,94.05283058452439,94.28387230441572,97.09305934262538,93.57108246011549,0.6046570482178648,5.0,-0.015435684746205991,1191.0,1229.0,1303.98,0.9133575668338472,0.9424991180846332,0.0,0.4444444444444444,-10.546459728770895,191,217,71.16984908727888
139,Brown,Ivy,16-11,88.81258850999066,226,86.13294339591556,66,0.5871798494566784,139,16.0,11.0,8.0,6.0,8-6,0.44853222628349515,0.3132779207727072,0.5307880786083652,0.44853222628349515,0.3132779207727072,0.5307880786083652,0.8203695127269799,0.9205778122973302,92.25149003047021,93.6100360057188,92.25149003047021,93.6100360057188,90.77018303268368,87.31063606666564,73.49895469749497,86.6851349776427,0.1303770421456856,2.0,0.0015066638510561337,846.0,822.0,936.2599999999999,0.903595155191934,0.8779612500801061,0.0,0.5714285714285714,-7.329137320579328,132,167,67.91939200018115
140,UC Santa Barbara,BW,20-10,93.92581135946685,146,91.1111840856745,152,0.5865893660669398,140,20.0,10.0,12.0,8.0,12-8,0.3780455566970674,0.386014377617404,0.3784038016561882,0.3780455566970674,0.386014377617404,0.3784038016561882,0.8786636783544263,0.8253828594266043,90.49802207247305,93.8657338495511,90.49802207247305,93.8657338495511,92.73836883569656,91.77747539149706,98.7478780051258,82.944437929994,0.8813825316572852,1.0,-0.007615280737002905,1269.0,1187.0,1344.04,0.9441683283235618,0.883158239338115,0.0,0.6,-7.184959001376147,127,189,66.20316796457055
141,Ohio,MAC,18-13,95.47168943141588,123,92.61382723413303,184,0.5864963270857088,141,18.0,13.0,11.0,7.0,11-7,0.455255550862732,0.41837299538245903,0.4493497419430576,0.455255550862732,0.41837299538245903,0.4493497419430576,0.8628066182640148,0.8782017123423246,91.64434371105865,92.90905331001116,91.64434371105865,92.90905331001116,97.22721408036095,90.8010397314913,0.0,0.0,0.0,0.0,-0.026581511355469156,1356.0,1260.0,1387.3400000000001,0.9774100076405207,0.9082128389580059,0.0,0.6111111111111112,-9.959376178912866,184,247,74.1681056895166
