year,high_team,high_seed,high_region,low_team,low_seed,low_region,wab,barthag,adj_oe,adj_de,efg_pct,efgd_pct,tor,tord,orb_pct,drb_pct,ftr,ftrd,2p_pct,2pd_pct,3p_pct,3pd_pct,3pr,3prd,adj_tempo
2026,Villanova,10,Region 4,Charleston,14,Region 2,2.4044722851552307,0.2585569314562203,0.8761333961496405,17.36016158061848,-4.399999999999999,8.699999999999996,-54.8,56.400000000000006,-40.7,33.6,-62.7,47.199999999999996,-7.399999999999999,11.199999999999996,-33.00000000000001,35.900000000000006,-25.299999999999997,36.89999999999999,0.5817287315409487
2026,Villanova,10,Region 4,Western Illinois,15,Region 4,3.24724044106275,0.27442638538521724,2.472430781226592,16.28917225672926,-4.0,5.099999999999994,-59.10000000000001,58.300000000000004,-45.900000000000006,45.8,-54.8,33.8,-6.600000000000001,5.5,-33.300000000000004,36.10000000000001,-25.799999999999997,45.49999999999999,1.4625226653415098
2026,Villanova,10,Region 4,UC San Diego,15,Region 1,4.9478840415163905,0.3059349927692874,-4.059783057843177,24.394495748504184,-4.700000000000003,8.099999999999994,-52.400000000000006,56.00000000000001,-39.8,48.0,-56.400000000000006,45.4,-6.399999999999999,7.599999999999994,-34.800000000000004,39.300000000000004,-21.200000000000003,36.699999999999996,-0.32481374743314007
2026,Villanova,10,Region 4,Navy,15,Region 2,5.4026146470492105,0.31125317138156916,1.6192574342302208,18.60526887612866,-5.799999999999997,7.5,-59.7,56.2,-43.2,38.8,-57.10000000000001,46.3,-7.0,6.599999999999994,-36.4,39.400000000000006,-28.0,32.8,0.6738125729932989
2026,Villanova,10,Region 4,Cal Baptist,16,Region 2,6.365581746288475,0.3184380613110308,0.6826223153257729,19.85196564631326,-5.899999999999999,7.299999999999997,-60.0,54.400000000000006,-46.7,44.8,-53.7,49.4,-11.200000000000003,5.799999999999997,-31.199999999999996,39.50000000000001,-25.099999999999994,26.999999999999993,-3.3444521443697255
2026,Villanova,10,Region 4,High Point,13,Region 1,3.1006331328708856,0.3531539916476649,1.239536648428853,20.50024612621226,-6.5,4.0,-56.0,55.10000000000001,-42.3,44.699999999999996,-61.7,40.599999999999994,-9.0,2.3999999999999986,-35.1,37.7,-31.599999999999994,31.89999999999999,-0.33278482623386196
2026,Villanova,10,Region 4,Fairleigh Dickinson,16,Region 3,3.5821626563835065,0.36516538609787463,0.4075633579413136,21.77231260721038,-7.899999999999999,5.5,-59.10000000000001,53.60000000000001,-43.2,35.6,-57.2,49.8,-11.700000000000003,7.199999999999996,-33.4,35.50000000000001,-34.3,28.799999999999997,6.611074323807642
2026,Villanova,10,Region 4,Chattanooga,16,Region 1,5.655695990218158,0.4894259198368082,-0.7643576408915038,26.958904436355667,-5.399999999999999,8.099999999999994,-57.5,50.7,-43.5,39.699999999999996,-51.400000000000006,45.3,-8.600000000000001,8.899999999999999,-33.4,37.800000000000004,-24.700000000000003,35.99999999999999,4.311801395293799
2026,Villanova,10,Region 4,Binghamton,16,Region 1,4.198146315434851,0.49812355158398025,4.876254811355423,21.677866990124485,-2.200000000000003,8.0,-56.60000000000001,52.10000000000001,-35.400000000000006,39.5,-55.2,37.99999999999999,-2.1000000000000014,7.899999999999999,-35.199999999999996,38.900000000000006,-23.5,41.49999999999999,2.5285868137945755
2026,Villanova,10,Region 4,Maryland Eastern Shore,16,Region 4,8.982410232687979,0.7236249053821879,3.1646865710285823,31.3297019744778,-3.0,14.0,-54.60000000000001,48.10000000000001,-37.7,37.1,-43.2,34.199999999999996,-6.800000000000004,14.699999999999996,-31.000000000000007,41.300000000000004,-27.400000000000006,48.599999999999994,-0.5909924584904189
2026,Villanova,10,Region 4,Alcorn St.,16,Region 4,7.123685833900385,0.8672517880808854,1.6417292086431985,40.683459950058946,-3.3999999999999986,14.399999999999991,-55.900000000000006,47.00000000000001,-37.400000000000006,44.2,-47.7,43.8,-5.100000000000001,15.5,-34.1,41.50000000000001,-25.5,36.8,2.8499720562579256
2026,Connecticut,1,Region 1,Syracuse,8,Region 1,7.486673783865809,0.04878128079160582,10.579379708906174,28.868202253378527,2.700000000000003,14.100000000000001,-54.89999999999999,45.0,-33.8,28.599999999999994,-55.3,52.5,2.3999999999999986,14.899999999999999,-30.700000000000003,41.50000000000001,-35.300000000000004,33.1,0.7548370093836638
2026,UCLA,1,Region 2,Syracuse,8,Region 1,8.607498677457885,0.04801638619262594,15.475027763931877,19.862846886855678,0.8000000000000043,12.700000000000003,-53.89999999999999,57.60000000000001,-24.4,31.599999999999994,-49.199999999999996,54.89999999999999,0.29999999999999716,13.899999999999999,-31.900000000000006,39.800000000000004,-38.6,40.900000000000006,-3.951145111491627
2026,Texas,1,Region 3,Syracuse,8,Region 1,5.8724992734500425,0.04746248632229555,6.152625479129014,22.679217687978664,-3.799999999999997,12.299999999999997,-56.99999999999999,46.5,-27.200000000000003,28.700000000000003,-43.8,39.2,-3.3000000000000043,13.100000000000001,-38.10000000000001,39.9,-52.5,45.5,0.07503992706141105
2026,South Carolina,1,Region 4,Syracuse,8,Region 1,6.196501603031663,0.04733556166824959,6.211116923305482,22.202066772667777,-1.6000000000000014,15.399999999999999,-54.8,53.0,-28.299999999999997,26.89999999999999,-42.099999999999994,55.599999999999994,-2.5,16.799999999999997,-32.7,41.4,-45.5,41.5,-0.21767633772883244
2026,LSU,2,Region 4,Syracuse,8,Region 1,2.9000179750324158,0.046354249608524745,9.289849978402899,17.636411627678854,-1.6999999999999957,13.399999999999999,-53.699999999999996,50.3,-19.6,29.700000000000003,-40.4,46.099999999999994,-2.700000000000003,15.899999999999999,-32.60000000000001,39.50000000000001,-50.300000000000004,33.4,4.908270695541788
2026,Michigan,2,Region 1,Syracuse,8,Region 1,4.764489746770573,0.04479855009980116,1.8904715643801637,19.273459016644566,-4.199999999999996,8.799999999999997,-53.599999999999994,48.5,-26.4,29.700000000000003,-39.9,41.599999999999994,-3.8000000000000043,10.399999999999999,-36.50000000000001,36.9,-40.400000000000006,39.599999999999994,2.4437043762990953
2026,Duke,4,Region 4,Syracuse,8,Region 1,2.253806416405836,0.042067225361599014,-4.836417401279348,20.413669184622663,-7.799999999999997,12.399999999999999,-52.39999999999999,54.60000000000001,-33.4,27.89999999999999,-44.8,49.599999999999994,-8.899999999999999,12.699999999999996,-36.800000000000004,40.800000000000004,-41.300000000000004,50.3,-0.16751778121920324
2026,Minnesota,7,Region 4,Syracuse,8,Region 1,0.8482452436724337,0.04117780809818339,-1.2168979684542194,17.268064963734318,-6.600000000000001,10.399999999999999,-57.49999999999999,53.3,-32.9,32.099999999999994,-53.4,49.0,-8.399999999999999,12.399999999999999,-34.800000000000004,37.800000000000004,-40.900000000000006,33.9,-5.230352148280474
2026,Louisville,2,Region 3,Syracuse,8,Region 1,4.091241198089566,0.03970877412902596,-0.1743214001897826,15.427013804807686,-5.899999999999999,10.399999999999999,-54.89999999999999,54.60000000000001,-31.4,31.39999999999999,-50.599999999999994,49.39999999999999,-6.5,9.0,-36.2,41.6,-37.5,40.3,-0.453903711132682
2026,Maryland,5,Region 1,Syracuse,8,Region 1,1.7296791866009027,0.03952424529730858,0.5275514388322762,14.824244900135412,-6.0,10.399999999999999,-51.3,52.2,-25.9,27.599999999999994,-42.49999999999999,48.3,-6.200000000000003,13.399999999999999,-36.900000000000006,36.300000000000004,-38.900000000000006,39.599999999999994,0.5155709193949605
2026,Oklahoma,4,Region 2,Syracuse,8,Region 1,1.0280462577165035,0.03867490744264035,-6.56306299478598,19.010557481938292,-6.699999999999996,15.700000000000003,-53.199999999999996,55.7,-31.4,30.700000000000003,-47.699999999999996,42.39999999999999,-5.899999999999999,17.6,-38.800000000000004,41.1,-38.2,41.599999999999994,6.9919269105436115
2026,TCU,3,Region 1,Syracuse,8,Region 1,1.413714137085556,0.037853873193254395,-7.345529307624346,19.042192972570447,-1.6000000000000014,16.799999999999997,-52.199999999999996,56.5,-35.6,31.099999999999994,-51.5,47.2,-1.1000000000000014,18.800000000000004,-34.400000000000006,41.199999999999996,-29.900000000000006,46.400000000000006,-2.1218450035839282
2026,Vanderbilt,2,Region 2,Syracuse,8,Region 1,3.8808581921635916,0.03645354758606034,5.03648096650096,9.785352078430336,-2.3999999999999915,6.5,-54.699999999999996,49.10000000000001,-31.200000000000003,23.200000000000003,-48.599999999999994,50.3,-3.3000000000000043,8.0,-33.50000000000001,35.4,-30.200000000000003,40.3,-0.44199724124160866
2026,Tennessee,4,Region 1,Syracuse,8,Region 1,1.577684481446017,0.03615082415514381,-5.4286617053518995,16.794141071446248,-9.399999999999999,9.200000000000003,-52.39999999999999,51.10000000000001,-31.299999999999997,24.89999999999999,-48.199999999999996,46.39999999999999,-7.800000000000004,10.199999999999996,-40.2,37.6,-24.6,46.0,2.93538287068651
2026,Syracuse,8,Region 1,USC,9,Region 1,-0.7875134442136256,-0.03609305460443302,-20.680380005619668,11.13180086144466,-12.200000000000003,10.799999999999997,-54.3,52.8,-24.799999999999997,34.9,-45.89999999999999,50.5,-11.899999999999999,11.100000000000001,-41.800000000000004,39.800000000000004,-47.599999999999994,32.400000000000006,1.6198985925477842
2026,Iowa,3,Region 3,Syracuse,8,Region 1,3.4369721450316577,0.03587539027944742,-1.3226350931787039,13.827601503486193,-2.6999999999999957,7.200000000000003,-52.199999999999996,58.10000000000001,-35.099999999999994,32.599999999999994,-44.599999999999994,52.2,-3.0,9.299999999999997,-34.50000000000001,35.199999999999996,-37.6,38.8,-0.18510198509238762
2026,Michigan St.,3,Region 4,Syracuse,8,Region 1,3.0024860694173556,0.03271294250649115,-1.0637478040559643,12.119272050971247,-2.499999999999993,6.200000000000003,-55.3,50.3,-33.0,27.39999999999999,-42.9,47.3,-3.1000000000000014,6.5,-33.900000000000006,36.699999999999996,-38.300000000000004,37.7,0.08804351809573063
2026,N.C. State,6,Region 1,Syracuse,8,Region 1,-0.05597673466884556,0.03027318013871816,-3.203969506264059,12.62756529153144,-8.0,9.299999999999997,-56.39999999999999,61.8,-36.699999999999996,33.099999999999994,-52.0,57.099999999999994,-7.800000000000004,9.5,-38.900000000000006,38.9,-40.800000000000004,37.4,-0.21548542870388587
2026,Mississippi,4,Region 3,Syracuse,8,Region 1,1.199582987137667,0.02986534714287503,-6.08304884968868,14.519334747656544,-8.600000000000001,11.0,-52.8,51.3,-28.0,30.39999999999999,-36.9,42.3,-6.5,11.699999999999996,-42.7,39.199999999999996,-42.400000000000006,50.099999999999994,-2.6371366957588265
2026,Kentucky,5,Region 4,Syracuse,8,Region 1,0.9398160413397472,0.02973606243787863,-5.7462635648550275,14.232678436836594,-5.600000000000001,12.700000000000003,-55.49999999999999,58.7,-33.900000000000006,32.3,-48.199999999999996,47.0,-3.700000000000003,14.699999999999996,-38.10000000000001,38.699999999999996,-27.400000000000006,42.3,-3.6343805674013794
2026,Ohio St.,3,Region 2,Syracuse,8,Region 1,3.7187655404787376,0.02906371198875002,-5.102362009606338,13.531860572747846,-5.5,8.200000000000003,-55.49999999999999,49.10000000000001,-37.0,25.599999999999994,-49.5,48.2,-4.800000000000004,10.5,-37.50000000000001,35.4,-36.2,41.599999999999994,3.9103448514134413
2026,Syracuse,8,Region 1,Oregon,9,Region 4,0.1826004436680324,-0.0287073362046516,-15.507686113767406,8.044185189510017,-9.200000000000003,4.999999999999993,-52.60000000000001,52.3,-27.700000000000003,39.6,-48.89999999999999,48.5,-8.5,6.100000000000001,-39.800000000000004,34.900000000000006,-40.2,37.6,-0.2748948995806586
2026,North Carolina,6,Region 3,Syracuse,8,Region 1,0.9461002929314093,0.02864263117916599,-10.455940123600257,17.209095307133182,-5.699999999999996,11.5,-53.3,53.8,-33.8,30.200000000000003,-52.5,47.3,-6.100000000000001,12.600000000000001,-36.300000000000004,39.199999999999996,-34.300000000000004,40.900000000000006,-2.493658702057118
2026,Washington,7,Region 2,Syracuse,8,Region 1,0.12704706360617113,0.026871770573245968,-5.743518022817426,13.248759243480919,-6.5,10.200000000000003,-51.699999999999996,58.10000000000001,-30.299999999999997,29.200000000000003,-52.0,50.39999999999999,-8.399999999999999,10.299999999999997,-34.800000000000004,39.699999999999996,-37.2,45.0,-4.665291135174556
2026,West Virginia,5,Region 3,Syracuse,8,Region 1,1.9598145702423118,0.026315950513957187,-10.550969956093908,16.53966498849657,-6.799999999999997,6.299999999999997,-49.599999999999994,46.3,-31.5,30.0,-36.099999999999994,45.7,-7.200000000000003,9.600000000000001,-37.10000000000001,32.6,-39.0,44.099999999999994,0.35038636573720794
2026,Alabama,6,Region 4,Syracuse,8,Region 1,2.028379106405737,0.024845963790232406,-7.6549429443385435,14.0064917112649,-5.699999999999996,12.299999999999997,-51.39999999999999,56.900000000000006,-36.1,28.5,-46.3,48.599999999999994,-8.899999999999999,14.600000000000001,-33.300000000000004,37.6,-31.800000000000004,46.2,-4.5928936978681065
2026,Nebraska,8,Region 3,Syracuse,8,Region 1,-1.00976793327261,0.024055858651719997,-1.6047636124349083,9.375947433709314,-2.299999999999997,4.200000000000003,-52.99999999999999,52.7,-37.1,26.700000000000003,-46.9,45.39999999999999,-2.8999999999999986,2.6999999999999957,-33.800000000000004,37.4,-34.800000000000004,39.5,-1.3148443694619374
2026,Texas Tech,6,Region 2,Syracuse,8,Region 1,0.7234452738390513,0.02233530727791877,-10.421813595424823,15.32554392295279,-6.0,14.0,-50.599999999999994,51.3,-37.6,25.599999999999994,-43.4,43.39999999999999,-7.800000000000004,14.399999999999999,-34.900000000000006,41.9,-31.700000000000003,42.7,-2.320778234872762
2026,Baylor,5,Region 2,Syracuse,8,Region 1,2.432496085529225,0.020859306290069157,-14.024611096277724,17.596404700258816,-8.100000000000001,15.600000000000001,-48.99999999999999,56.0,-32.4,23.599999999999994,-43.4,49.0,-9.5,14.600000000000001,-36.7,44.800000000000004,-31.800000000000004,44.599999999999994,-1.2924423897896276
2026,Oklahoma St.,8,Region 4,Syracuse,8,Region 1,-1.4125846882972801,0.019542112965546976,-1.8718517385666615,8.310762805114862,-3.1999999999999957,6.299999999999997,-53.49999999999999,52.7,-30.700000000000003,32.39999999999999,-47.4,46.0,-2.6000000000000014,7.399999999999999,-35.50000000000001,35.6,-28.300000000000004,45.7,-0.8898247235202774
2026,Notre Dame,8,Region 2,Syracuse,8,Region 1,-0.8472893870446578,0.01950867581832716,-3.491296795517485,9.497932758961909,-5.699999999999996,5.899999999999999,-55.39999999999999,51.3,-38.2,26.099999999999994,-49.8,45.2,-6.300000000000004,6.600000000000001,-36.00000000000001,36.00000000000001,-42.400000000000006,44.900000000000006,0.25315247756178394
2026,Georgia,7,Region 1,Syracuse,8,Region 1,-0.3347492135945007,0.013623553378377395,-11.452866405436083,14.084340458128949,-7.299999999999997,11.700000000000003,-53.49999999999999,53.8,-36.699999999999996,28.299999999999997,-47.099999999999994,42.7,-8.5,13.600000000000001,-36.300000000000004,38.50000000000001,-38.7,38.6,-2.5621100685645075
2026,Syracuse,8,Region 1,Iowa St.,9,Region 2,1.27224701660871,-0.013536285456973385,-6.967732304339435,1.996521102675203,-9.5,1.3999999999999915,-56.7,55.199999999999996,-30.5,36.199999999999996,-46.099999999999994,41.99999999999999,-11.899999999999999,1.7000000000000028,-36.00000000000001,33.60000000000001,-43.8,33.7,0.47145344344507123
2026,Illinois,7,Region 3,Syracuse,8,Region 1,-0.3671670538958902,0.012530423228267584,-3.7730583536175573,8.085400653931856,-7.399999999999999,7.5,-55.199999999999996,56.60000000000001,-34.3,30.200000000000003,-42.9,43.7,-8.399999999999999,6.899999999999999,-36.50000000000001,39.00000000000001,-43.1,45.2,-1.9359908573105855
2026,Syracuse,8,Region 1,Mississippi St.,10,Region 3,2.042801811473064,-0.007334612999489565,-9.300317410260845,6.733226342194683,-8.700000000000003,7.5,-56.8,52.199999999999996,-30.39999999999999,29.799999999999997,-48.8,44.5,-10.0,7.700000000000003,-37.199999999999996,38.00000000000001,-39.900000000000006,41.7,0.33325490944204716
2026,Syracuse,8,Region 1,Virginia Tech,11,Region 4,2.1162118710522253,-0.00320371052520263,-14.654711400098876,14.653680077917386,-12.600000000000001,11.100000000000001,-53.3,53.49999999999999,-28.299999999999997,32.1,-42.0,44.5,-15.0,12.100000000000001,-36.699999999999996,39.10000000000001,-50.8,43.5,-0.3481568597600102
2026,Syracuse,8,Region 1,Villanova,10,Region 4,1.523118152221619,-0.002273166742883137,-10.537068924283858,9.492567150865085,-8.299999999999997,5.899999999999999,-54.10000000000001,53.8,-29.299999999999997,41.7,-43.599999999999994,57.0,-8.699999999999996,8.700000000000003,-38.00000000000001,34.00000000000001,-46.599999999999994,31.200000000000003,0.7887396343928401
2026,Syracuse,8,Region 1,Stanford,10,Region 2,1.2911674638372732,0.0016161331207290575,-13.844436366214737,14.547770905083055,-10.5,9.5,-58.0,51.3,-31.89999999999999,33.6,-50.099999999999994,51.3,-10.299999999999997,9.300000000000004,-40.300000000000004,39.900000000000006,-43.2,41.400000000000006,3.0163584973410167
2026,Syracuse,8,Region 1,Clemson,12,Region 1,2.2298447232326657,0.022476417623933598,-8.104210136439391,10.626036408941502,-8.5,5.799999999999997,-57.2,53.199999999999996,-33.39999999999999,34.6,-47.7,47.8,-10.899999999999999,6.399999999999999,-34.9,36.10000000000001,-45.900000000000006,27.1,8.058574956923465
2026,Syracuse,8,Region 1,Arizona St.,12,Region 1,0.6831371761155924,0.022583061959711603,-16.01889486071525,20.528889417876428,-9.399999999999999,10.699999999999996,-50.0,49.199999999999996,-27.39999999999999,37.4,-47.7,45.0,-11.5,10.0,-37.00000000000001,42.10000000000001,-35.0,45.0,2.003647778996438
2026,Syracuse,8,Region 1,Utah,11,Region 4,1.5704585161161104,0.02416898916859156,-9.757522415803933,12.922585663218655,-10.0,6.100000000000001,-59.400000000000006,48.199999999999996,-30.700000000000003,38.4,-51.7,53.199999999999996,-10.5,7.899999999999999,-39.00000000000001,35.2,-40.2,26.400000000000006,2.8386604971028504
