game_id,year,region,round,high_bracket_team,low_bracket_team,high_bracket_seed,low_bracket_seed,win,wab,barthag,adj_tempo,adj_oe,adj_de,efg_pct,efgd_pct,tor,tord,orb_pct,drb_pct,ftr,ftrd,2p_pct,2pd_pct,3p_pct,3pd_pct,3pr,3prd
20222309,2022,West,Second Round,2022 Kansas,2022 Stanford,8,1,0,-11.2,-0.058699999999999974,3.0,27.099999999999994,34.900000000000006,8.300000000000011,9.599999999999994,0.7000000000000028,-2.8000000000000114,0.29999999999999716,6.8999999999999915,9.799999999999997,2.299999999999997,11.199999999999989,10.5,0.8000000000000114,5.400000000000006,-0.8000000000000114,-2.5
20232309,2023,West,Second Round,2023 South Dakota St.,2023 Virginia Tech,9,1,0,-8.899999999999999,-0.05249999999999999,2.700000000000003,26.099999999999994,33.39999999999998,12.0,9.099999999999994,-1.6999999999999886,-1.0,8.900000000000006,10.200000000000003,13.600000000000009,3.5,12.900000000000006,11.400000000000006,6.700000000000003,3.3000000000000114,6.800000000000011,3.8000000000000114
20242309,2024,East,Second Round,2024 West Virginia,2024 Iowa,8,1,0,-6.8,-0.010400000000000076,-3.6999999999999886,22.099999999999994,52.39999999999998,4.700000000000003,14.199999999999989,1.5,-14.900000000000006,4.299999999999997,-0.09999999999999432,9.799999999999997,-1.3999999999999915,6.199999999999989,15.699999999999989,1.3000000000000114,8.400000000000006,-2.1999999999999886,14.599999999999994
20252309b,2025,East,Second Round,2025 Illinois,2025 Texas,8,1,0,-10.7,-0.021500000000000075,-1.8999999999999915,39.80000000000001,36.39999999999998,6.299999999999997,4.0,-10.699999999999989,-0.9000000000000057,0.7999999999999972,16.400000000000006,0.29999999999999716,10.0,5.200000000000003,3.8000000000000114,6.0,2.0,3.0,-12.700000000000003
20212409,2021,Midwest,Second Round,2021 Syracuse,2021 Connecticut,8,1,0,-5.300000000000001,-0.07929999999999993,1.4000000000000057,36.30000000000001,30.30000000000001,9.400000000000006,12.200000000000003,-3.0999999999999943,-0.5999999999999943,10.600000000000009,3.1999999999999886,16.299999999999997,-4.400000000000006,11.900000000000006,16.200000000000003,3.299999999999997,2.5,0.7999999999999972,-2.0999999999999943
20222409,2022,East,Second Round,2022 Kansas St.,2022 North Carolina St.,9,1,0,-10.6,-0.04469999999999996,0.5,25.0,40.30000000000001,5.299999999999997,10.0,-1.5,-4.799999999999997,2.4000000000000057,5.900000000000006,9.900000000000006,-4.800000000000011,7.800000000000011,10.599999999999994,0.30000000000001137,5.5,-2.0999999999999943,2.299999999999997
20232409,2023,East,Second Round,2023 Mississippi,2023 Stanford,8,1,1,-6.5,-0.02059999999999995,0.0,27.100000000000023,42.5,7.800000000000011,12.900000000000006,4.3999999999999915,-4.099999999999994,11.599999999999994,11.900000000000006,5.400000000000006,-4.699999999999989,12.599999999999994,12.400000000000006,-1.1999999999999886,9.299999999999997,-8.599999999999994,9.0
20242409,2024,West,Second Round,2024 Kansas,2024 USC,8,1,0,-7.6,-0.03149999999999997,-2.200000000000003,30.80000000000001,31.099999999999994,5.5,3.9000000000000057,-2.8000000000000114,-4.1000000000000085,-1.0999999999999943,1.1999999999999886,8.0,3.799999999999997,6.5,3.0,2.0999999999999943,3.6999999999999886,-0.8999999999999915,2.3000000000000114
20252409b,2025,West,Second Round,2025 Mississippi St.,2025 USC,9,1,0,-10.7,-0.03199999999999992,-3.0999999999999943,37.900000000000006,33.80000000000001,10.299999999999997,5.300000000000011,-2.3999999999999915,-3.8999999999999915,10.0,8.599999999999994,-1.0,5.400000000000006,12.599999999999994,6.599999999999994,3.4000000000000057,1.8000000000000114,2.5999999999999943,-3.9000000000000057
20213113,2021,East,Sweet 16,2021 Missouri St.,2021 Stanford,5,1,0,-8.3,-0.04609999999999992,-0.5,32.599999999999994,43.19999999999999,8.900000000000006,8.800000000000011,-3.5,-5.299999999999997,10.100000000000009,19.0,2.3000000000000114,-7.199999999999989,10.299999999999997,7.800000000000011,4.0,7.300000000000011,-7.099999999999994,0.19999999999998863
20223113,2022,South,Sweet 16,2022 North Carolina,2022 South Carolina,5,1,0,-9.600000000000001,-0.007699999999999929,5.400000000000006,37.400000000000006,43.19999999999999,9.299999999999997,7.400000000000006,-1.0,-4.700000000000003,11.199999999999989,19.30000000000001,9.299999999999997,11.400000000000006,10.099999999999994,7.199999999999989,4.200000000000003,5.300000000000011,4.599999999999994,-13.200000000000003
20233113,2023,South,Sweet 16,2023 UCLA,2023 South Carolina,4,1,0,-8.6,-0.030000000000000027,0.5,39.400000000000006,43.19999999999999,10.0,7.299999999999997,-0.9000000000000057,-4.0,14.200000000000003,20.5,2.5,0.5999999999999943,10.599999999999994,10.5,5.099999999999994,-1.0999999999999943,8.5,-7.0
20243113,2024,South,Sweet 16,2024 Indiana,2024 South Carolina,4,1,0,-7.6,-0.014699999999999935,-3.200000000000003,43.80000000000001,40.099999999999994,22.099999999999994,9.599999999999994,-2.799999999999997,-1.7999999999999972,-3.0999999999999943,15.299999999999997,6.599999999999994,3.799999999999997,22.69999999999999,8.900000000000006,13.5,8.299999999999997,4.799999999999997,-4.099999999999994
20253113b,2025,South,Sweet 16,2025 Mississippi,2025 UCLA,5,1,0,-9.899999999999999,-0.008599999999999941,-0.5,38.69999999999999,43.69999999999999,6.900000000000006,7.900000000000006,-2.0,-7.699999999999989,14.299999999999997,12.099999999999994,9.700000000000003,-4.799999999999997,9.300000000000011,9.699999999999989,0.8000000000000114,2.9000000000000057,-5.800000000000011,9.099999999999994
20213213,2021,West,Sweet 16,2021 Georgia Tech,2021 South Carolina,5,1,0,-7.2,-0.0393,-5.900000000000006,34.39999999999998,30.0,7.299999999999997,2.5,-1.2999999999999972,-0.19999999999998863,6.299999999999997,14.600000000000009,2.299999999999997,9.700000000000003,7.299999999999997,3.5,4.799999999999997,0.30000000000001137,7.099999999999994,-5.900000000000006
20223213,2022,Midwest,Sweet 16,2022 Tennessee,2022 Louisville,4,1,0,-1.5999999999999996,-0.022299999999999986,3.9000000000000057,26.400000000000006,38.19999999999999,3.9000000000000057,11.599999999999994,-4.099999999999994,2.4000000000000057,12.700000000000003,9.799999999999997,1.7000000000000028,-1.8000000000000114,4.900000000000006,11.599999999999994,1.1999999999999886,8.900000000000006,-8.700000000000003,-9.599999999999994
20243213,2024,Midwest,Sweet 16,2024 Gonzaga,2024 Texas,4,1,0,-5.5,-0.012399999999999967,-2.1999999999999886,45.30000000000001,35.400000000000006,12.5,8.200000000000003,-8.799999999999997,-3.5999999999999943,12.0,14.299999999999997,-3.799999999999997,13.299999999999997,11.799999999999997,6.800000000000011,8.5,8.0,6.799999999999997,-16.299999999999997
20253213b,2025,Midwest,Sweet 16,2025 Maryland,2025 South Carolina,4,1,0,-9.0,-0.020000000000000018,2.799999999999997,47.70000000000002,37.80000000000001,11.5,3.9000000000000057,-1.3000000000000114,-4.0,8.400000000000006,9.299999999999997,16.30000000000001,-1.0,12.0,4.599999999999994,6.900000000000006,1.7000000000000028,-0.20000000000000284,-7.400000000000006
20213313,2021,South,Sweet 16,2021 Indiana,2021 North Carolina St.,4,1,1,-2.5999999999999996,-0.0049000000000000155,1.0999999999999943,30.69999999999999,38.30000000000001,7.200000000000003,10.299999999999997,-2.1999999999999886,-3.6999999999999886,4.200000000000003,6.5,12.5,1.9000000000000057,10.900000000000006,11.200000000000003,-0.7999999999999972,5.099999999999994,-12.200000000000003,4.900000000000006
20223313,2022,West,Sweet 16,2022 Maryland,2022 Stanford,4,1,0,-8.399999999999999,-0.019399999999999973,1.8999999999999915,39.30000000000001,32.60000000000002,8.599999999999994,2.0999999999999943,-4.5,-6.5,11.0,6.599999999999994,1.5,4.299999999999997,10.400000000000006,2.5999999999999943,2.9000000000000057,0.5999999999999943,-1.0,-1.1999999999999886
20233313,2023,West,Sweet 16,2023 Tennessee,2023 Virginia Tech,4,1,0,-4.1,-0.005700000000000038,4.799999999999997,33.39999999999998,37.599999999999994,6.900000000000006,8.0,0.6000000000000085,-0.09999999999999432,15.700000000000003,4.0,8.800000000000011,2.8000000000000114,8.200000000000003,9.400000000000006,2.3000000000000114,3.3000000000000114,-0.19999999999998863,8.099999999999994
20243313,2024,East,Sweet 16,2024 Colorado,2024 Iowa,5,1,0,-4.9,-0.011200000000000099,-4.799999999999997,29.19999999999999,47.099999999999994,5.5,13.199999999999989,0.20000000000000284,-5.6000000000000085,6.400000000000006,6.6000000000000085,3.4000000000000057,1.0,4.799999999999997,17.099999999999994,4.700000000000003,4.200000000000003,-7.699999999999989,12.5
20253313b,2025,East,Sweet 16,2025 Tennessee,2025 Texas,5,1,0,-8.7,-0.012300000000000089,7.800000000000011,45.0,36.0,8.700000000000003,0.5999999999999943,-11.0,-9.599999999999994,9.799999999999997,10.299999999999997,-9.200000000000003,2.700000000000003,10.200000000000003,-0.4000000000000057,4.099999999999994,0.9000000000000057,16.10000000000001,-11.900000000000006
20213413,2021,Midwest,Sweet 16,2021 Iowa,2021 Connecticut,5,1,0,-2.3,-0.040899999999999936,2.5999999999999943,55.30000000000001,20.69999999999999,21.400000000000006,5.900000000000006,-6.300000000000011,2.5999999999999943,4.300000000000011,4.199999999999989,12.599999999999994,-2.9000000000000057,21.400000000000006,8.400000000000006,14.0,0.29999999999999716,1.7999999999999972,-4.5
20223413,2022,East,Sweet 16,2022 Notre Dame,2022 North Carolina St.,5,1,0,-7.2,-0.030000000000000027,3.0,30.599999999999994,38.5,8.599999999999994,8.199999999999989,-0.20000000000000284,-5.5,8.200000000000003,6.400000000000006,5.700000000000003,4.800000000000011,10.099999999999994,8.599999999999994,3.5999999999999943,5.099999999999994,-7.0,-1.7000000000000028
20243413,2024,West,Sweet 16,2024 Baylor,2024 USC,5,1,0,-5.199999999999999,-0.0044999999999999485,3.299999999999997,28.5,39.5,7.099999999999994,5.200000000000003,-0.4000000000000057,-8.299999999999997,7.599999999999994,8.300000000000011,-2.0999999999999943,5.1000000000000085,8.5,1.0,2.5999999999999943,9.5,5.6000000000000085,4.099999999999994
20253413b,2025,West,Sweet 16,2025 Kansas St.,2025 USC,5,1,0,-8.100000000000001,-0.007399999999999962,-4.200000000000003,46.0,36.5,15.299999999999997,7.800000000000011,-7.299999999999997,-1.5,3.5,11.5,-4.3999999999999915,11.700000000000003,15.5,8.799999999999997,9.300000000000011,3.5999999999999943,6.400000000000006,-1.0
20214115,2021,East,Elite Eight,2021 Louisville,2021 Stanford,2,1,0,-5.000000000000001,-0.014100000000000001,-0.5999999999999943,45.89999999999998,41.39999999999998,15.599999999999994,11.700000000000003,-5.5,-3.700000000000003,7.900000000000006,8.0,-3.0999999999999943,-8.900000000000006,16.599999999999994,10.400000000000006,9.099999999999994,9.5,-1.7999999999999972,6.800000000000011
20224115,2022,South,Elite Eight,2022 Creighton,2022 South Carolina,10,1,0,-14.700000000000001,-0.05489999999999995,0.0,43.60000000000002,26.5,18.099999999999994,0.5,-0.7000000000000028,0.29999999999999716,6.0,19.400000000000006,-1.0999999999999943,8.0,18.5,2.4000000000000057,9.799999999999997,-2.5999999999999943,22.400000000000006,-4.400000000000006
20234115,2023,South,Elite Eight,2023 Maryland,2023 South Carolina,2,1,0,-6.799999999999999,-0.01990000000000003,4.700000000000003,42.900000000000006,43.5,14.699999999999989,3.0,-2.200000000000003,-7.700000000000003,7.300000000000011,15.5,5.299999999999997,9.5,14.099999999999994,5.799999999999997,10.299999999999997,-2.0999999999999943,3.3000000000000114,-16.30000000000001
20244115,2024,South,Elite Eight,2024 Oregon St.,2024 South Carolina,3,1,0,-6.9,-0.016799999999999926,-5.300000000000011,39.19999999999999,42.5,16.799999999999997,14.800000000000011,-2.3999999999999915,4.400000000000006,0.4000000000000057,15.299999999999997,3.5,10.0,18.0,14.099999999999994,9.199999999999989,11.600000000000009,6.5,-4.0
